时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,迎角,侧滑角,法向过载,燃油消耗,油门位置
95.8,-0.931678,0.078814,9143.970014,91.289798,4.886684,0.001278,47.316566,0.060486,-268.718852,0,-0.000045,0,0.885335,6,1.564485,-0.000018,-0.000018,0,0,0,0,0,0,0,0
95.883369,-0.931474,0.078809,9143.970015,91.289798,4.886667,0.001278,47.311738,0.06048,-268.719695,0,-0.000215,0,0.885335,6,1.571058,-0.000086,-0.000086,0,0,0,0,0,0,0,0
96,-0.931188,0.078803,9143.970017,91.289798,4.886519,0.001278,47.272181,0.06043,-268.726648,0,-0.001262,0,0.885335,6,1.57025,-0.000505,-0.000505,0,0,0,0,0,0,0,0
96.3,-0.930452,0.078786,9143.970023,91.289798,4.886503,0.001278,47.26766,0.060424,-268.727421,0,-0.000056,0,0.885335,6,1.566894,-0.000022,-0.000022,0,0,0,0,0,0,0,0
96.666607,-0.929552,0.078766,9143.97003,91.289798,4.886475,0.001278,47.260253,0.060414,-268.728699,0,-0.000075,0,0.885335,6,1.564886,-0.00003,-0.00003,0,0,0,0,0,0,0,0
96.75,-0.929348,0.078762,9143.970032,91.289798,4.886403,0.001278,47.240818,0.06039,-268.732111,0,-0.000867,0,0.885335,6,1.568341,-0.000347,-0.000347,0,0,0,0,0,0,0,0
97,-0.928734,0.078748,9143.970036,91.289798,4.886314,0.001278,47.217072,0.060359,-268.736271,0,-0.000353,0,0.885335,6,1.565389,-0.000141,-0.000141,0,0,0,0,0,0,0,0
97.1162,-0.928449,0.078741,9143.970038,91.289798,4.886296,0.001278,47.21224,0.060353,-268.737114,0,-0.000155,0,0.885335,6,1.566779,-0.000062,-0.000062,0,0,0,0,0,0,0,0
97.2,-0.928244,0.078737,9143.97004,91.289798,4.886235,0.001278,47.195889,0.060332,-268.739982,0,-0.000726,0,0.885335,6,1.566944,-0.00029,-0.00029,0,0,0,0,0,0,0,0
97.784411,-0.92681,0.078704,9143.970051,91.289798,4.886208,0.001278,47.188624,0.060323,-268.74123,0,-0.000046,0,0.885335,6,1.558665,-0.000018,-0.000018,0,0,0,0,0,0,0,0
97.883369,-0.926567,0.078699,9143.970053,91.289798,4.886189,0.001278,47.183518,0.060316,-268.742123,0,-0.000192,0,0.885335,6,1.564659,-0.000077,-0.000077,0,0,0,0,0,0,0,0
98,-0.926281,0.078692,9143.970055,91.289798,4.886046,0.001278,47.145072,0.060267,-268.748866,0,-0.001227,0,0.885335,6,1.564077,-0.000491,-0.000491,0,0,0,0,0,0,0,0
98.3,-0.925545,0.078676,9143.97006,91.289798,4.886026,0.001278,47.139467,0.06026,-268.749838,0,-0.000069,0,0.885335,6,1.560808,-0.000028,-0.000028,0,0,0,0,0,0,0,0
98.75,-0.924441,0.078651,9143.970069,91.289798,4.885998,0.001278,47.131996,0.06025,-268.751134,0,-0.000062,0,0.885335,6,1.557546,-0.000025,-0.000025,0,0,0,0,0,0,0,0
99,-0.923828,0.078637,9143.970073,91.289798,4.885925,0.001278,47.112504,0.060225,-268.754545,0,-0.00029,0,0.885335,6,1.559375,-0.000116,-0.000116,0,0,0,0,0,0,0,0
99.1162,-0.923543,0.078631,9143.970076,91.289798,4.885817,0.001278,47.083321,0.060188,-268.759656,0,-0.000934,0,0.885335,6,1.560745,-0.000374,-0.000374,0,0,0,0,0,0,0,0
99.2,-0.923337,0.078626,9143.970077,91.289798,4.885758,0.001278,47.067527,0.060168,-268.76242,0,-0.000701,0,0.885335,6,1.560911,-0.000281,-0.000281,0,0,0,0,0,0,0,0
99.784411,-0.921904,0.078594,9143.970088,91.289798,4.885731,0.001278,47.060242,0.060159,-268.763683,0,-0.000046,0,0.885334,6,1.552834,-0.000019,-0.000019,0,0,0,0,0,0,0,0
99.883369,-0.921661,0.078588,9143.97009,91.289798,4.885711,0.001278,47.055008,0.060152,-268.764598,0,-0.000197,0,0.885334,6,1.558713,-0.000079,-0.000079,0,0,0,0,0,0,0,0
100,-0.921375,0.078582,9143.970092,91.289798,4.885568,0.001278,47.016594,0.060103,-268.771318,0,-0.001225,0,0.885334,6,1.558149,-0.00049,-0.00049,0,0,0,0,0,0,0,0
100.3,-0.920639,0.078565,9143.970097,91.289798,4.885548,0.001278,47.010975,0.060096,-268.772296,0,-0.00007,0,0.885334,6,1.554963,-0.000028,-0.000028,0,0,0,0,0,0,0,0
100.75,-0.919535,0.078541,9143.970106,91.289798,4.88552,0.001278,47.00346,0.060086,-268.773603,0,-0.000062,0,0.885334,6,1.551792,-0.000025,-0.000025,0,0,0,0,0,0,0,0
101,-0.918922,0.078527,9143.970111,91.289798,4.885447,0.001278,46.983916,0.060061,-268.777017,0,-0.000291,0,0.885334,6,1.553599,-0.000116,-0.000116,0,0,0,0,0,0,0,0
101.1162,-0.918637,0.07852,9143.970113,91.289798,4.885338,0.001278,46.954725,0.060024,-268.782117,0,-0.000935,0,0.885334,6,1.554948,-0.000374,-0.000374,0,0,0,0,0,0,0,0
101.25,-0.918308,0.078513,9143.970115,91.289798,4.885279,0.001278,46.938929,0.060004,-268.784875,0,-0.000439,0,0.885334,6,1.554348,-0.000176,-0.000176,0,0,0,0,0,0,0,0
101.666607,-0.917286,0.07849,9143.970123,91.289798,4.885252,0.001278,46.931647,0.059994,-268.786142,0,-0.000065,0,0.885334,6,1.549647,-0.000026,-0.000026,0,0,0,0,0,0,0,0
101.784413,-0.916997,0.078483,9143.970125,91.289798,4.88522,0.001278,46.923037,0.059983,-268.787644,0,-0.000272,0,0.885334,6,1.553042,-0.000109,-0.000109,0,0,0,0,0,0,0,0
101.883369,-0.916754,0.078478,9143.970127,91.289798,4.885119,0.001278,46.89578,0.059948,-268.7924,0,-0.001025,0,0.885334,6,1.552999,-0.00041,-0.00041,0,0,0,0,0,0,0,0
102,-0.916468,0.078472,9143.97013,91.289798,4.885092,0.001278,46.888653,0.059939,-268.793642,0,-0.000227,0,0.885334,6,1.552453,-0.000091,-0.000091,0,0,0,0,0,0,0,0
102.3,-0.915732,0.078455,9143.970135,91.289798,4.885069,0.001278,46.882303,0.059931,-268.794747,0,-0.000079,0,0.885334,6,1.549346,-0.000031,-0.000031,0,0,0,0,0,0,0,0
102.8,-0.914506,0.078427,9143.970144,91.289798,4.885041,0.001278,46.874785,0.059922,-268.796055,0,-0.000056,0,0.885334,6,1.545509,-0.000022,-0.000022,0,0,0,0,0,0,0,0
103,-0.914015,0.078416,9143.970148,91.289798,4.884968,0.001278,46.855219,0.059896,-268.799465,0,-0.000364,0,0.885334,6,1.548662,-0.000146,-0.000146,0,0,0,0,0,0,0,0
103.1162,-0.91373,0.07841,9143.97015,91.289798,4.884847,0.001278,46.822724,0.059855,-268.805127,0,-0.00104,0,0.885334,6,1.549375,-0.000416,-0.000416,0,0,0,0,0,0,0,0
103.25,-0.913402,0.078403,9143.970153,91.289798,4.884801,0.001278,46.8103,0.059839,-268.80729,0,-0.000345,0,0.885334,6,1.548794,-0.000138,-0.000138,0,0,0,0,0,0,0,0
103.7,-0.912298,0.078378,9143.970161,91.289798,4.884774,0.001278,46.802935,0.05983,-268.80857,0,-0.000061,0,0.885334,6,1.543708,-0.000024,-0.000024,0,0,0,0,0,0,0,0
103.883369,-0.911848,0.078368,9143.970165,91.289798,4.884741,0.001278,46.794309,0.059819,-268.810071,0,-0.000175,0,0.885334,6,1.546474,-0.00007,-0.00007,0,0,0,0,0,0,0,0
104,-0.911562,0.078361,9143.970167,91.289798,4.884632,0.001278,46.764856,0.059781,-268.815196,0,-0.000939,0,0.885334,6,1.546975,-0.000376,-0.000376,0,0,0,0,0,0,0,0
104.295695,-0.910837,0.078345,9143.970173,91.289798,4.884589,0.001278,46.753456,0.059766,-268.817178,0,-0.000143,0,0.885334,6,1.544006,-0.000057,-0.000057,0,0,0,0,0,0,0,0
104.8,-0.909599,0.078317,9143.970182,91.289798,4.884562,0.001278,46.746045,0.059757,-268.818465,0,-0.000055,0,0.885334,6,1.540153,-0.000022,-0.000022,0,0,0,0,0,0,0,0
105,-0.909109,0.078306,9143.970186,91.289798,4.88449,0.001278,46.726746,0.059732,-268.821819,0,-0.000359,0,0.885334,6,1.543307,-0.000144,-0.000144,0,0,0,0,0,0,0,0
105.1162,-0.908824,0.078299,9143.970188,91.289798,4.884368,0.001278,46.69396,0.05969,-268.827516,0,-0.00105,0,0.885334,6,1.544013,-0.00042,-0.00042,0,0,0,0,0,0,0,0
105.25,-0.908495,0.078292,9143.97019,91.289798,4.884322,0.001278,46.681542,0.059674,-268.829672,0,-0.000345,0,0.885334,6,1.543449,-0.000138,-0.000138,0,0,0,0,0,0,0,0
105.7,-0.907392,0.078267,9143.970199,91.289798,4.884295,0.001278,46.674174,0.059665,-268.83095,0,-0.000061,0,0.885334,6,1.538483,-0.000024,-0.000024,0,0,0,0,0,0,0,0
105.883369,-0.906942,0.078257,9143.970202,91.289798,4.884262,0.001278,46.665538,0.059654,-268.832449,0,-0.000175,0,0.885334,6,1.541205,-0.00007,-0.00007,0,0,0,0,0,0,0,0
106,-0.906656,0.078251,9143.970204,91.289798,4.884153,0.001278,46.636085,0.059616,-268.83756,0,-0.000939,0,0.885334,6,1.541702,-0.000376,-0.000376,0,0,0,0,0,0,0,0
106.284412,-0.905958,0.078235,9143.97021,91.289798,4.88411,0.001278,46.624684,0.059602,-268.839537,0,-0.000149,0,0.885334,6,1.538967,-0.00006,-0.00006,0,0,0,0,0,0,0,0
106.666607,-0.90502,0.078214,9143.970217,91.289798,4.884083,0.001278,46.617268,0.059592,-268.840822,0,-0.000072,0,0.885334,6,1.536832,-0.000029,-0.000029,0,0,0,0,0,0,0,0
106.8,-0.904693,0.078206,9143.970219,91.289798,4.884014,0.001278,46.598703,0.059569,-268.844041,0,-0.000518,0,0.885334,6,1.539449,-0.000207,-0.000207,0,0,0,0,0,0,0,0
107,-0.904202,0.078195,9143.970223,91.289798,4.883922,0.001278,46.573946,0.059537,-268.84833,0,-0.00046,0,0.885334,6,1.538151,-0.000184,-0.000184,0,0,0,0,0,0,0,0
107.1162,-0.903917,0.078189,9143.970225,91.289798,4.883891,0.001278,46.565732,0.059526,-268.849753,0,-0.000263,0,0.885334,6,1.538849,-0.000105,-0.000105,0,0,0,0,0,0,0,0
107.25,-0.903589,0.078182,9143.970228,91.289798,4.883843,0.001278,46.552743,0.05951,-268.852002,0,-0.000361,0,0.885334,6,1.538302,-0.000144,-0.000144,0,0,0,0,0,0,0,0
107.7,-0.902485,0.078157,9143.970236,91.289798,4.883816,0.001278,46.545388,0.0595,-268.853275,0,-0.000061,0,0.885334,6,1.53345,-0.000024,-0.000024,0,0,0,0,0,0,0,0
107.883369,-0.902035,0.078147,9143.97024,91.289798,4.883783,0.001278,46.536747,0.059489,-268.854771,0,-0.000175,0,0.885334,6,1.53613,-0.00007,-0.00007,0,0,0,0,0,0,0,0
108,-0.901749,0.07814,9143.970242,91.289798,4.883674,0.001278,46.507293,0.059452,-268.859867,0,-0.000939,0,0.885334,6,1.536623,-0.000376,-0.000376,0,0,0,0,0,0,0,0
108.284413,-0.901051,0.078124,9143.970247,91.289798,4.883631,0.001278,46.495892,0.059437,-268.861839,0,-0.000149,0,0.885334,6,1.533952,-0.00006,-0.00006,0,0,0,0,0,0,0,0
108.8,-0.899787,0.078096,9143.970257,91.289798,4.883604,0.001278,46.488473,0.059428,-268.863121,0,-0.000054,0,0.885334,6,1.529996,-0.000021,-0.000021,0,0,0,0,0,0,0,0
109,-0.899296,0.078085,9143.970261,91.289798,4.883535,0.001278,46.469906,0.059404,-268.866331,0,-0.000345,0,0.885334,6,1.533183,-0.000138,-0.000138,0,0,0,0,0,0,0,0
109.1162,-0.899011,0.078079,9143.970263,91.289798,4.88341,0.001278,46.436359,0.059361,-268.872127,0,-0.001074,0,0.885334,6,1.533874,-0.00043,-0.00043,0,0,0,0,0,0,0,0
109.25,-0.898683,0.078071,9143.970265,91.289798,4.883364,0.001278,46.423957,0.059345,-268.874269,0,-0.000345,0,0.885334,6,1.533343,-0.000138,-0.000138,0,0,0,0,0,0,0,0
109.7,-0.897579,0.078046,9143.970274,91.289798,4.883336,0.001278,46.416587,0.059336,-268.875541,0,-0.000061,0,0.885334,6,1.528599,-0.000024,-0.000024,0,0,0,0,0,0,0,0
109.883369,-0.897129,0.078036,9143.970277,91.289798,4.883304,0.001278,46.407944,0.059325,-268.877032,0,-0.000175,0,0.885334,6,1.531238,-0.00007,-0.00007,0,0,0,0,0,0,0,0
110,-0.896843,0.07803,9143.970279,91.289798,4.883195,0.001278,46.378489,0.059287,-268.882115,0,-0.000939,0,0.885334,6,1.531727,-0.000376,-0.000376,0,0,0,0,0,0,0,0
110.3,-0.896107,0.078013,9143.970285,91.289798,4.883152,0.001278,46.367087,0.059272,-268.884081,0,-0.000141,0,0.885334,6,1.528901,-0.000057,-0.000057,0,0,0,0,0,0,0,0
110.795013,-0.894892,0.077986,9143.970294,91.289798,4.883125,0.001278,46.359667,0.059263,-268.88536,0,-0.000056,0,0.885334,6,1.525502,-0.000022,-0.000022,0,0,0,0,0,0,0,0
111,-0.89439,0.077974,9143.970298,91.289798,4.883052,0.001278,46.340071,0.059238,-268.888738,0,-0.000356,0,0.885334,6,1.528336,-0.000142,-0.000142,0,0,0,0,0,0,0,0
111.1162,-0.894104,0.077968,9143.9703,91.289798,4.882932,0.001278,46.307903,0.059197,-268.89428,0,-0.00103,0,0.885334,6,1.529076,-0.000412,-0.000412,0,0,0,0,0,0,0,0
111.25,-0.893776,0.077961,9143.970303,91.289798,4.882885,0.001278,46.295139,0.05918,-268.896477,0,-0.000355,0,0.885334,6,1.528561,-0.000142,-0.000142,0,0,0,0,0,0,0,0
111.666607,-0.892754,0.077938,9143.970311,91.289798,4.882857,0.001278,46.287778,0.059171,-268.897745,0,-0.000066,0,0.885334,6,1.524376,-0.000026,-0.000026,0,0,0,0,0,0,0,0
111.75,-0.89255,0.077933,9143.970312,91.289798,4.882825,0.001278,46.279133,0.05916,-268.899233,0,-0.000386,0,0.885334,6,1.527963,-0.000154,-0.000154,0,0,0,0,0,0,0,0
111.883369,-0.892222,0.077926,9143.970315,91.289798,4.882724,0.001278,46.251877,0.059125,-268.903922,0,-0.00076,0,0.885334,6,1.527086,-0.000304,-0.000304,0,0,0,0,0,0,0,0
112,-0.891936,0.077919,9143.970317,91.289798,4.882706,0.001278,46.247013,0.059119,-268.904759,0,-0.000155,0,0.885334,6,1.527005,-0.000062,-0.000062,0,0,0,0,0,0,0,0
112.284411,-0.891239,0.077904,9143.970322,91.289798,4.882674,0.001278,46.238337,0.059108,-268.906251,0,-0.000113,0,0.885334,6,1.524454,-0.000045,-0.000045,0,0,0,0,0,0,0,0
112.8,-0.889974,0.077875,9143.970332,91.289798,4.882646,0.001278,46.230853,0.059098,-268.907537,0,-0.000054,0,0.885334,6,1.520681,-0.000022,-0.000022,0,0,0,0,0,0,0,0
113,-0.889483,0.077864,9143.970336,91.289798,4.882577,0.001278,46.212285,0.059074,-268.910729,0,-0.000345,0,0.885334,6,1.523771,-0.000138,-0.000138,0,0,0,0,0,0,0,0
113.1162,-0.889198,0.077858,9143.970338,91.289798,4.882452,0.001278,46.178736,0.059032,-268.916492,0,-0.001074,0,0.885334,6,1.524447,-0.000429,-0.000429,0,0,0,0,0,0,0,0
113.25,-0.88887,0.07785,9143.97034,91.289797,4.882406,0.001278,46.166332,0.059016,-268.918622,0,-0.000345,0,0.885334,6,1.523946,-0.000138,-0.000138,0,0,0,0,0,0,0,0
113.7,-0.887766,0.077825,9143.970349,91.289797,4.882378,0.001278,46.158962,0.059006,-268.919887,0,-0.000061,0,0.885334,6,1.519406,-0.000024,-0.000024,0,0,0,0,0,0,0,0
113.883369,-0.887316,0.077815,9143.970352,91.289797,4.882346,0.001278,46.150317,0.058995,-268.92137,0,-0.000175,0,0.885334,6,1.521966,-0.00007,-0.00007,0,0,0,0,0,0,0,0
114,-0.88703,0.077809,9143.970354,91.289797,4.882237,0.001278,46.12086,0.058957,-268.926424,0,-0.000939,0,0.885334,6,1.522447,-0.000376,-0.000376,0,0,0,0,0,0,0,0
114.284411,-0.886332,0.077793,9143.97036,91.289797,4.882194,0.001278,46.109458,0.058943,-268.928379,0,-0.000149,0,0.885334,6,1.519952,-0.00006,-0.00006,0,0,0,0,0,0,0,0
114.8,-0.885067,0.077765,9143.970369,91.289797,4.882167,0.001278,46.102037,0.058933,-268.929651,0,-0.000054,0,0.885334,6,1.516265,-0.000021,-0.000021,0,0,0,0,0,0,0,0
115,-0.884577,0.077754,9143.970373,91.289797,4.882098,0.001278,46.083466,0.05891,-268.932834,0,-0.000345,0,0.885334,6,1.519309,-0.000138,-0.000138,0,0,0,0,0,0,0,0
115.1162,-0.884292,0.077747,9143.970375,91.289797,4.881973,0.001278,46.049916,0.058867,-268.938581,0,-0.001074,0,0.885334,6,1.519977,-0.000429,-0.000429,0,0,0,0,0,0,0,0
115.25,-0.883963,0.07774,9143.970378,91.289797,4.881927,0.001278,46.037512,0.058851,-268.940704,0,-0.000345,0,0.885334,6,1.51949,-0.000138,-0.000138,0,0,0,0,0,0,0,0
115.7,-0.882859,0.077715,9143.970386,91.289797,4.881899,0.001278,46.030142,0.058841,-268.941966,0,-0.000061,0,0.885334,6,1.515045,-0.000024,-0.000024,0,0,0,0,0,0,0,0
115.883369,-0.88241,0.077705,9143.97039,91.289797,4.881867,0.001278,46.021496,0.05883,-268.943446,0,-0.000175,0,0.885334,6,1.517569,-0.00007,-0.00007,0,0,0,0,0,0,0,0
116,-0.882124,0.077698,9143.970392,91.289797,4.881758,0.001278,45.992039,0.058793,-268.948485,0,-0.000939,0,0.885334,6,1.518046,-0.000376,-0.000376,0,0,0,0,0,0,0,0
116.284413,-0.881426,0.077683,9143.970397,91.289797,4.881715,0.001278,45.980636,0.058778,-268.950434,0,-0.000149,0,0.885334,6,1.515604,-0.00006,-0.00006,0,0,0,0,0,0,0,0
116.666607,-0.880488,0.077662,9143.970404,91.289797,4.881688,0.001278,45.973214,0.058769,-268.951703,0,-0.000072,0,0.885334,6,1.513728,-0.000029,-0.000029,0,0,0,0,0,0,0,0
116.8,-0.880161,0.077654,9143.970407,91.289797,4.881619,0.001278,45.954643,0.058745,-268.954877,0,-0.000518,0,0.885334,6,1.516145,-0.000207,-0.000207,0,0,0,0,0,0,0,0
117,-0.87967,0.077643,9143.970411,91.289797,4.881527,0.001278,45.929884,0.058713,-268.959106,0,-0.00046,0,0.885334,6,1.514998,-0.000184,-0.000184,0,0,0,0,0,0,0,0
117.1162,-0.879385,0.077637,9143.970413,91.289797,4.881496,0.001278,45.921666,0.058703,-268.960509,0,-0.000263,0,0.885334,6,1.515659,-0.000105,-0.000105,0,0,0,0,0,0,0,0
117.25,-0.879057,0.077629,9143.970415,91.289797,4.881448,0.001278,45.908675,0.058686,-268.962727,0,-0.000361,0,0.885334,6,1.515185,-0.000144,-0.000144,0,0,0,0,0,0,0,0
117.75,-0.87783,0.077602,9143.970425,91.289797,4.88142,0.001278,45.901318,0.058677,-268.963983,0,-0.000055,0,0.885334,6,1.510191,-0.000022,-0.000022,0,0,0,0,0,0,0,0
117.883369,-0.877503,0.077594,9143.970427,91.289797,4.881388,0.001278,45.892672,0.058666,-268.965458,0,-0.000241,0,0.885334,6,1.513856,-0.000096,-0.000096,0,0,0,0,0,0,0,0
118,-0.877217,0.077588,9143.970429,91.289797,4.881266,0.001278,45.859918,0.058624,-268.971045,0,-0.001044,0,0.885334,6,1.513792,-0.000418,-0.000418,0,0,0,0,0,0,0,0
118.25,-0.876604,0.077574,9143.970434,91.289797,4.881237,0.001278,45.851887,0.058614,-268.972414,0,-0.000119,0,0.885334,6,1.511841,-0.000048,-0.000048,0,0,0,0,0,0,0,0
118.8,-0.875255,0.077544,9143.970444,91.289797,4.881209,0.001278,45.844387,0.058604,-268.973692,0,-0.000051,0,0.885334,6,1.507508,-0.00002,-0.00002,0,0,0,0,0,0,0,0
119,-0.874764,0.077533,9143.970448,91.289797,4.881148,0.001278,45.828085,0.058583,-268.97647,0,-0.000303,0,0.885334,6,1.510831,-0.000121,-0.000121,0,0,0,0,0,0,0,0
119.1162,-0.874479,0.077526,9143.97045,91.289797,4.881015,0.001278,45.792213,0.058537,-268.98258,0,-0.001148,0,0.885334,6,1.511484,-0.000459,-0.000459,0,0,0,0,0,0,0,0
119.25,-0.874151,0.077519,9143.970453,91.289797,4.880969,0.001278,45.779862,0.058522,-268.984682,0,-0.000343,0,0.885334,6,1.511023,-0.000137,-0.000137,0,0,0,0,0,0,0,0
119.7,-0.873047,0.077494,9143.970461,91.289797,4.880941,0.001278,45.77249,0.058512,-268.985937,0,-0.000061,0,0.885334,6,1.506759,-0.000024,-0.000024,0,0,0,0,0,0,0,0
119.883369,-0.872597,0.077484,9143.970464,91.289797,4.880909,0.001278,45.763843,0.058501,-268.987408,0,-0.000175,0,0.885334,6,1.50921,-0.00007,-0.00007,0,0,0,0,0,0,0,0
120,-0.872311,0.077477,9143.970467,91.289797,4.8808,0.001278,45.734384,0.058463,-268.992418,0,-0.000939,0,0.885334,6,1.509679,-0.000376,-0.000376,0,0,0,0,0,0,0,0
120.284413,-0.871613,0.077462,9143.970472,91.289797,4.880757,0.001278,45.722981,0.058449,-268.994357,0,-0.000149,0,0.885334,6,1.507338,-0.00006,-0.00006,0,0,0,0,0,0,0,0
120.795013,-0.87036,0.077434,9143.970481,91.289797,4.88073,0.001278,45.715559,0.058439,-268.995618,0,-0.000054,0,0.885334,6,1.503949,-0.000022,-0.000022,0,0,0,0,0,0,0,0
121,-0.869858,0.077422,9143.970485,91.289797,4.880661,0.001278,45.696987,0.058416,-268.998774,0,-0.000337,0,0.885334,6,1.506748,-0.000135,-0.000135,0,0,0,0,0,0,0,0
121.1162,-0.869572,0.077416,9143.970487,91.289797,4.880537,0.001278,45.663763,0.058373,-269.004416,0,-0.001063,0,0.885334,6,1.507446,-0.000425,-0.000425,0,0,0,0,0,0,0,0
121.25,-0.869244,0.077408,9143.97049,91.289797,4.88049,0.001278,45.651022,0.058357,-269.006578,0,-0.000354,0,0.885334,6,1.506997,-0.000142,-0.000142,0,0,0,0,0,0,0,0
121.666607,-0.868222,0.077385,9143.970498,91.289797,4.880462,0.001278,45.643658,0.058347,-269.007828,0,-0.000066,0,0.885334,6,1.50323,-0.000026,-0.000026,0,0,0,0,0,0,0,0
121.75,-0.868018,0.077381,9143.970499,91.289797,4.88043,0.001278,45.635011,0.058336,-269.009295,0,-0.000385,0,0.885334,6,1.506536,-0.000154,-0.000154,0,0,0,0,0,0,0,0
121.883369,-0.86769,0.077373,9143.970502,91.289797,4.880329,0.001278,45.607752,0.058301,-269.013917,0,-0.00076,0,0.885334,6,1.505754,-0.000304,-0.000304,0,0,0,0,0,0,0,0
122,-0.867404,0.077367,9143.970504,91.289797,4.880311,0.001278,45.602887,0.058295,-269.014742,0,-0.000155,0,0.885334,6,1.505699,-0.000062,-0.000062,0,0,0,0,0,0,0,0
122.2,-0.866914,0.077356,9143.970508,91.289797,4.880279,0.001278,45.59421,0.058284,-269.016213,0,-0.000161,0,0.885334,6,1.504444,-0.000065,-0.000065,0,0,0,0,0,0,0,0
122.8,-0.865442,0.077323,9143.970519,91.289797,4.880251,0.001278,45.586724,0.058275,-269.017481,0,-0.000046,0,0.885334,6,1.499157,-0.000019,-0.000019,0,0,0,0,0,0,0,0
123,-0.864951,0.077312,9143.970523,91.289797,4.880203,0.001278,45.573717,0.058258,-269.019685,0,-0.000242,0,0.885334,6,1.502899,-0.000097,-0.000097,0,0,0,0,0,0,0,0
123.1162,-0.864666,0.077305,9143.970525,91.289797,4.880057,0.001278,45.534471,0.058208,-269.026331,0,-0.001255,0,0.885334,6,1.503539,-0.000502,-0.000502,0,0,0,0,0,0,0,0
123.3,-0.864215,0.077295,9143.970528,91.289797,4.880011,0.001278,45.522198,0.058192,-269.028408,0,-0.000248,0,0.885334,6,1.502491,-0.000099,-0.000099,0,0,0,0,0,0,0,0
123.75,-0.863111,0.07727,9143.970537,91.289797,4.879984,0.001278,45.514823,0.058183,-269.029656,0,-0.000061,0,0.885334,6,1.498909,-0.000024,-0.000024,0,0,0,0,0,0,0,0
123.883369,-0.862784,0.077263,9143.970539,91.289797,4.879939,0.001278,45.502881,0.058167,-269.031676,0,-0.000333,0,0.885334,6,1.501897,-0.000133,-0.000133,0,0,0,0,0,0,0,0
124,-0.862498,0.077257,9143.970542,91.289797,4.87983,0.001278,45.473496,0.05813,-269.036644,0,-0.000936,0,0.885334,6,1.501847,-0.000375,-0.000375,0,0,0,0,0,0,0,0
124.2,-0.862007,0.077245,9143.970545,91.289797,4.8798,0.001278,45.465386,0.058119,-269.038015,0,-0.000151,0,0.885334,6,1.500618,-0.00006,-0.00006,0,0,0,0,0,0,0,0
124.8,-0.860535,0.077212,9143.970556,91.289797,4.879772,0.001278,45.457887,0.05811,-269.039282,0,-0.000046,0,0.885334,6,1.495434,-0.000019,-0.000019,0,0,0,0,0,0,0,0
125,-0.860045,0.077201,9143.97056,91.289797,4.879724,0.001278,45.44488,0.058093,-269.041479,0,-0.000242,0,0.885334,6,1.499122,-0.000097,-0.000097,0,0,0,0,0,0,0,0
125.1162,-0.85976,0.077195,9143.970562,91.289797,4.879578,0.001278,45.405633,0.058043,-269.048106,0,-0.001255,0,0.885334,6,1.499755,-0.000502,-0.000502,0,0,0,0,0,0,0,0
125.3,-0.859309,0.077185,9143.970566,91.289797,4.879532,0.001278,45.393359,0.058027,-269.050177,0,-0.000248,0,0.885334,6,1.49873,-0.000099,-0.000099,0,0,0,0,0,0,0,0
125.75,-0.858205,0.07716,9143.970574,91.289797,4.879505,0.001278,45.385985,0.058018,-269.051421,0,-0.000061,0,0.885334,6,1.495218,-0.000024,-0.000024,0,0,0,0,0,0,0,0
125.883369,-0.857878,0.077152,9143.970577,91.289797,4.87946,0.001278,45.374042,0.058003,-269.053435,0,-0.000333,0,0.885334,6,1.498162,-0.000133,-0.000133,0,0,0,0,0,0,0,0
126,-0.857591,0.077146,9143.970579,91.289797,4.879351,0.001278,45.344657,0.057965,-269.058389,0,-0.000936,0,0.885334,6,1.498116,-0.000375,-0.000375,0,0,0,0,0,0,0,0
126.2,-0.857101,0.077135,9143.970583,91.289797,4.879321,0.001278,45.336546,0.057955,-269.059756,0,-0.000151,0,0.885334,6,1.496913,-0.00006,-0.00006,0,0,0,0,0,0,0,0
126.666607,-0.855956,0.077109,9143.970591,91.289797,4.879293,0.001278,45.329047,0.057945,-269.061019,0,-0.00006,0,0.885334,6,1.493399,-0.000024,-0.000024,0,0,0,0,0,0,0,0
