航向角,过载,高度,速度
-10.7755,0.658627,10218.8,281.302
-10.775,0.659108,10218.8,281.326
-10.7744,0.65959,10218.9,281.349
-10.7738,0.660073,10219,281.372
-10.7733,0.660558,10219.1,281.395
-10.7727,0.661043,10219.2,281.419
-10.7721,0.661529,10219.3,281.442
-10.7715,0.662016,10219.4,281.465
-10.771,0.662505,10219.4,281.488
-10.7704,0.662994,10219.5,281.512
-10.7698,0.663485,10219.6,281.535
-10.7693,0.663976,10219.7,281.558
-10.7687,0.664468,10219.8,281.581
-10.7681,0.664962,10219.9,281.605
-10.7676,0.665456,10220,281.628
-10.767,0.665951,10220,281.651
-10.7664,0.666447,10220.1,281.675
-10.7659,0.666944,10220.2,281.698
-10.7653,0.667442,10220.3,281.721
-10.7647,0.667941,10220.4,281.744
-10.7642,0.668441,10220.4,281.768
-10.7636,0.668942,10220.5,281.791
-10.763,0.669444,10220.6,281.814
-10.7624,0.669946,10220.7,281.838
-10.7619,0.670449,10220.8,281.861
-10.7613,0.670954,10220.8,281.884
-10.7607,0.671459,10220.9,281.908
-10.7602,0.671965,10221,281.931
-10.7596,0.672472,10221.1,281.954
-10.759,0.672979,10221.2,281.978
-10.7585,0.673488,10221.2,282.001
-10.7579,0.673997,10221.3,282.024
-10.7573,0.674507,10221.4,282.048
-10.7568,0.675018,10221.5,282.071
-10.7562,0.675529,10221.6,282.094
-10.7556,0.676042,10221.6,282.118
-10.7551,0.676555,10221.7,282.141
-10.7545,0.677069,10221.8,282.164
-10.7539,0.677584,10221.9,282.188
-10.7534,0.678099,10221.9,282.211
-10.7528,0.678615,10222,282.234
-10.7522,0.679132,10222.1,282.258
-10.7516,0.67965,10222.2,282.281
-10.7511,0.680168,10222.2,282.304
-10.7505,0.680687,10222.3,282.328
-10.7499,0.681207,10222.4,282.351
-10.7494,0.681728,10222.5,282.374
-10.7488,0.682249,10222.5,282.398
-10.7482,0.68277,10222.6,282.421
-10.7477,0.683293,10222.7,282.444
-10.7471,0.683816,10222.7,282.468
-10.7465,0.68434,10222.8,282.491
-10.746,0.684864,10222.9,282.515
-10.7454,0.685389,10223,282.538
-10.7448,0.685915,10223,282.561
-10.7443,0.686441,10223.1,282.585
-10.7437,0.686968,10223.2,282.608
-10.7431,0.687496,10223.2,282.632
-10.7426,0.688024,10223.3,282.655
-10.742,0.688552,10223.4,282.678
-10.7414,0.689082,10223.5,282.702
-10.7409,0.689611,10223.5,282.725
-10.7403,0.690142,10223.6,282.748
-10.7397,0.690673,10223.7,282.772
-10.7392,0.691204,10223.7,282.795
-10.7386,0.691736,10223.8,282.819
-10.738,0.692269,10223.9,282.842
-10.7374,0.692802,10223.9,282.865
-10.7369,0.693336,10224,282.889
-10.7363,0.69387,10224.1,282.912
-10.7357,0.694405,10224.1,282.936
-10.7352,0.69494,10224.2,282.959
-10.7346,0.695475,10224.3,282.982
-10.734,0.696012,10224.3,283.006
-10.7335,0.696548,10224.4,283.029
-10.7329,0.697085,10224.5,283.053
-10.7323,0.697623,10224.5,283.076
-10.7318,0.698161,10224.6,283.099
-10.7312,0.698699,10224.7,283.123
-10.7306,0.699238,10224.7,283.146
-10.7301,0.699778,10224.8,283.17
-10.7295,0.700317,10224.8,283.193
-10.7289,0.700857,10224.9,283.217
-10.7284,0.701398,10225,283.24
-10.7278,0.701939,10225,283.263
-10.7272,0.70248,10225.1,283.287
-10.7267,0.703022,10225.2,283.31
-10.7261,0.703564,10225.2,283.334
-10.7255,0.704107,10225.3,283.357
-10.725,0.70465,10225.3,283.381
-10.7244,0.705193,10225.4,283.404
-10.7238,0.705737,10225.5,283.427
-10.7233,0.706281,10225.5,283.451
-10.7227,0.706825,10225.6,283.474
-10.7221,0.70737,10225.6,283.498
-10.7216,0.707915,10225.7,283.521
-10.721,0.70846,10225.8,283.545
-10.7204,0.709006,10225.8,283.568
-10.7199,0.709552,10225.9,283.591
-10.7193,0.710098,10225.9,283.615
-10.7187,0.710644,10226,283.638
-10.7182,0.711191,10226.1,283.662
-10.7176,0.711738,10226.1,283.685
-10.717,0.712286,10226.2,283.709
-10.7165,0.712833,10226.2,283.732
-10.7159,0.713381,10226.3,283.755
-10.7153,0.71393,10226.3,283.779
-10.7148,0.714478,10226.4,283.802
-10.7142,0.715027,10226.5,283.826
-10.7136,0.715576,10226.5,283.849
-10.7131,0.716125,10226.6,283.873
-10.7125,0.716674,10226.6,283.896
-10.7119,0.717224,10226.7,283.919
-10.7114,0.717773,10226.7,283.943
-10.7108,0.718321,10226.8,283.966
-10.7102,0.718867,10226.8,283.99
-10.7097,0.719411,10226.9,284.013
-10.7091,0.719954,10226.9,284.037
-10.7085,0.720496,10227,284.06
-10.708,0.721036,10227.1,284.084
-10.7074,0.721575,10227.1,284.107
-10.7068,0.722112,10227.2,284.13
-10.7063,0.722648,10227.2,284.154
-10.7057,0.723183,10227.3,284.177
-10.7051,0.723717,10227.3,284.201
-10.7046,0.724249,10227.4,284.224
-10.704,0.72478,10227.4,284.248
-10.7034,0.72531,10227.5,284.271
-10.7029,0.725839,10227.5,284.294
-10.7023,0.726367,10227.6,284.318
-10.7017,0.726894,10227.6,284.341
-10.7012,0.72742,10227.7,284.365
-10.7006,0.727946,10227.7,284.388
-10.7001,0.728471,10227.8,284.412
-10.6995,0.728997,10227.8,284.435
-10.6989,0.729524,10227.9,284.458
-10.6984,0.730054,10227.9,284.482
-10.6978,0.730584,10228,284.505
-10.6972,0.731114,10228,284.529
-10.6967,0.731644,10228.1,284.552
-10.6961,0.732173,10228.1,284.576
-10.6955,0.732702,10228.2,284.599
-10.695,0.733228,10228.2,284.622
-10.6944,0.733754,10228.3,284.646
-10.6938,0.734277,10228.3,284.669
-10.6933,0.734798,10228.3,284.693
-10.6927,0.735317,10228.4,284.716
-10.6921,0.735835,10228.4,284.739
-10.6916,0.73635,10228.5,284.763
-10.691,0.736864,10228.5,284.786
-10.6905,0.737376,10228.6,284.81
-10.6899,0.737886,10228.6,284.833
-10.6893,0.738395,10228.7,284.857
-10.6888,0.738903,10228.7,284.88
-10.6882,0.739409,10228.8,284.903
-10.6876,0.739915,10228.8,284.927
-10.6871,0.74042,10228.8,284.95
-10.6865,0.740924,10228.9,284.974
-10.6859,0.741428,10228.9,284.997
-10.6854,0.741931,10229,285.02
-10.6848,0.742434,10229,285.044
-10.6843,0.742937,10229.1,285.067
-10.6837,0.743439,10229.1,285.091
-10.6831,0.743941,10229.1,285.114
-10.6826,0.744442,10229.2,285.137
-10.682,0.744943,10229.2,285.161
-10.6814,0.745444,10229.3,285.184
-10.6809,0.745945,10229.3,285.208
-10.6803,0.746445,10229.4,285.231
-10.6798,0.746945,10229.4,285.254
-10.6792,0.747445,10229.4,285.278
-10.6786,0.747944,10229.5,285.301
-10.6781,0.748442,10229.5,285.324
-10.6775,0.748941,10229.6,285.348
-10.677,0.749438,10229.6,285.371
-10.6764,0.749936,10229.6,285.395
-10.6758,0.750433,10229.7,285.418
-10.6753,0.750929,10229.7,285.441
-10.6747,0.751425,10229.7,285.465
-10.6741,0.751921,10229.8,285.488
-10.6736,0.752416,10229.8,285.511
-10.673,0.75291,10229.9,285.535
-10.6725,0.753405,10229.9,285.558
-10.6719,0.753898,10229.9,285.581
-10.6713,0.754392,10230,285.605
-10.6708,0.754885,10230,285.628
-10.6702,0.755378,10230.1,285.652
-10.6697,0.75587,10230.1,285.675
-10.6691,0.756362,10230.1,285.698
-10.6685,0.756854,10230.2,285.722
-10.668,0.757345,10230.2,285.745
-10.6674,0.757836,10230.2,285.768
-10.6669,0.758326,10230.3,285.792
-10.6663,0.758817,10230.3,285.815
-10.6657,0.759307,10230.3,285.838
-10.6652,0.759796,10230.4,285.862
-10.6646,0.760286,10230.4,285.885
-10.6641,0.760774,10230.4,285.908
-10.6635,0.761263,10230.5,285.932
-10.663,0.761751,10230.5,285.955
-10.6624,0.762239,10230.5,285.978
-10.6618,0.762727,10230.6,286.002
-10.6613,0.763214,10230.6,286.025
-10.6607,0.763701,10230.6,286.048
-10.6602,0.764188,10230.7,286.072
-10.6596,0.764674,10230.7,286.095
-10.6591,0.76516,10230.7,286.118
-10.6585,0.765645,10230.8,286.141
-10.6579,0.76613,10230.8,286.165
-10.6574,0.766615,10230.8,286.188
-10.6568,0.7671,10230.9,286.211
-10.6563,0.767584,10230.9,286.235
-10.6557,0.768068,10230.9,286.258
-10.6552,0.768551,10231,286.281
-10.6546,0.769035,10231,286.305
-10.654,0.769517,10231,286.328
-10.6535,0.77,10231.1,286.351
-10.6529,0.770482,10231.1,286.374
-10.6524,0.770964,10231.1,286.398
-10.6518,0.771445,10231.1,286.421
-10.6513,0.771926,10231.2,286.444
-10.6507,0.772407,10231.2,286.467
-10.6502,0.772887,10231.2,286.491
-10.6496,0.773367,10231.3,286.514
-10.649,0.773847,10231.3,286.537
-10.6485,0.774327,10231.3,286.561
-10.6479,0.774806,10231.3,286.584
-10.6474,0.775284,10231.4,286.607
-10.6468,0.775763,10231.4,286.63
-10.6463,0.776241,10231.4,286.654
-10.6457,0.776718,10231.5,286.677
-10.6452,0.777196,10231.5,286.7
-10.6446,0.777673,10231.5,286.723
-10.6441,0.778149,10231.5,286.747
-10.6435,0.778625,10231.6,286.77
-10.643,0.779101,10231.6,286.793
-10.6424,0.779577,10231.6,286.816
-10.6418,0.780052,10231.6,286.839
-10.6413,0.780527,10231.7,286.863
-10.6407,0.781001,10231.7,286.886
-10.6402,0.781476,10231.7,286.909
-10.6396,0.781949,10231.7,286.932
-10.6391,0.782423,10231.8,286.956
-10.6385,0.782896,10231.8,286.979
-10.638,0.783369,10231.8,287.002
-10.6374,0.783841,10231.8,287.025
-10.6369,0.784313,10231.9,287.048
-10.6363,0.784785,10231.9,287.072
-10.6358,0.785256,10231.9,287.095
-10.6352,0.785727,10231.9,287.118
-10.6347,0.786198,10232,287.141
-10.6341,0.786668,10232,287.164
-10.6336,0.787138,10232,287.188
-10.633,0.787608,10232,287.211
-10.6325,0.788077,10232.1,287.234
-10.6319,0.788546,10232.1,287.257
-10.6314,0.789015,10232.1,287.28
-10.6308,0.789483,10232.1,287.303
-10.6303,0.78995,10232.1,287.327
-10.6297,0.790418,10232.2,287.35
-10.6292,0.790885,10232.2,287.373
-10.6286,0.791352,10232.2,287.396
-10.6281,0.791818,10232.2,287.419
-10.6275,0.792284,10232.2,287.442
-10.627,0.79275,10232.3,287.465
-10.6264,0.793215,10232.3,287.489
-10.6259,0.79368,10232.3,287.512
-10.6253,0.794145,10232.3,287.535
-10.6248,0.794609,10232.3,287.558
-10.6242,0.795073,10232.4,287.581
-10.6237,0.795536,10232.4,287.604
-10.6231,0.796,10232.4,287.627
-10.6226,0.796462,10232.4,287.651
-10.6221,0.796925,10232.4,287.674
-10.6215,0.797387,10232.5,287.697
-10.621,0.797849,10232.5,287.72
-10.6204,0.79831,10232.5,287.743
-10.6199,0.798771,10232.5,287.766
-10.6193,0.799232,10232.5,287.789
-10.6188,0.799692,10232.6,287.812
-10.6182,0.800152,10232.6,287.835
-10.6177,0.800612,10232.6,287.858
-10.6171,0.801071,10232.6,287.881
-10.6166,0.80153,10232.6,287.905
-10.6161,0.801988,10232.6,287.928
-10.6155,0.802446,10232.7,287.951
-10.615,0.802904,10232.7,287.974
-10.6144,0.803362,10232.7,287.997
-10.6139,0.803819,10232.7,288.02
-10.6133,0.804275,10232.7,288.043
-10.6128,0.804732,10232.7,288.066
-10.6122,0.805188,10232.8,288.089
-10.6117,0.805643,10232.8,288.112
-10.6112,0.806098,10232.8,288.135
-10.6106,0.806553,10232.8,288.158
-10.6101,0.807008,10232.8,288.181
-10.6095,0.807462,10232.8,288.204
-10.609,0.807916,10232.8,288.227
-10.6084,0.808369,10232.9,288.25
-10.6079,0.808822,10232.9,288.273
-10.6074,0.809275,10232.9,288.296
-10.6068,0.809727,10232.9,288.319
-10.6063,0.810179,10232.9,288.342
-10.6057,0.810631,10232.9,288.365
-10.6052,0.811082,10232.9,288.388
-10.6047,0.811533,10233,288.411
-10.6041,0.811983,10233,288.434
-10.6036,0.812433,10233,288.457
-10.603,0.812883,10233,288.48
-10.6025,0.813332,10233,288.503
-10.602,0.813781,10233,288.526
-10.6014,0.81423,10233,288.549
-10.6009,0.814678,10233,288.572
-10.6003,0.815126,10233.1,288.595
-10.5998,0.815574,10233.1,288.618
-10.5993,0.816021,10233.1,288.641
-10.5987,0.816468,10233.1,288.664
-10.5982,0.816914,10233.1,288.687
-10.5977,0.81736,10233.1,288.71
-10.5971,0.817806,10233.1,288.733
-10.5966,0.818251,10233.1,288.756
-10.596,0.818696,10233.1,288.779
-10.5955,0.819141,10233.2,288.802
-10.595,0.819585,10233.2,288.825
-10.5944,0.820029,10233.2,288.847
-10.5939,0.82064,10233.2,288.87
-10.5934,0.821379,10233.2,288.893
-10.5928,0.822036,10233.2,288.916
-10.5923,0.822609,10233.2,288.939
-10.5918,0.823104,10233.2,288.962
-10.5913,0.823528,10233.2,288.985
-10.5908,0.823889,10233.2,289.008
-10.5903,0.824197,10233.2,289.031
-10.5897,0.824465,10233.3,289.054
-10.5892,0.824703,10233.3,289.076
-10.5887,0.824921,10233.3,289.099
-10.5881,0.82513,10233.3,289.122
-10.5876,0.825338,10233.3,289.145
-10.5871,0.825554,10233.3,289.168
-10.5865,0.825783,10233.3,289.191
-10.5859,0.82603,10233.3,289.214
-10.5853,0.826298,10233.3,289.236
-10.5848,0.826588,10233.3,289.259
-10.5842,0.826902,10233.3,289.282
-10.5836,0.82724,10233.3,289.305
-10.583,0.827599,10233.3,289.328
-10.5823,0.827978,10233.4,289.351
-10.5817,0.828375,10233.4,289.373
-10.5811,0.828787,10233.4,289.396
-10.5804,0.829212,10233.4,289.419
-10.5798,0.829647,10233.4,289.442
-10.5791,0.830089,10233.4,289.465
-10.5785,0.830537,10233.4,289.487
-10.5778,0.830988,10233.4,289.51
-10.5771,0.831441,10233.4,289.533
-10.5764,0.831894,10233.4,289.556
-10.5757,0.832347,10233.4,289.579
-10.5751,0.832798,10233.4,289.601
-10.5744,0.833247,10233.4,289.624
-10.5737,0.833694,10233.4,289.647
-10.573,0.83414,10233.4,289.67
-10.5723,0.834584,10233.4,289.692
-10.5715,0.835026,10233.4,289.715
-10.5708,0.835468,10233.4,289.738
-10.5701,0.835909,10233.4,289.761
-10.5694,0.836351,10233.4,289.783
-10.5687,0.836794,10233.4,289.806
-10.5679,0.837237,10233.5,289.829
-10.5672,0.837682,10233.5,289.852
-10.5665,0.838129,10233.5,289.874
-10.5657,0.838579,10233.5,289.897
-10.565,0.839031,10233.5,289.92
-10.5642,0.839485,10233.5,289.942
-10.5634,0.839942,10233.5,289.965
-10.5627,0.840401,10233.5,289.988
-10.5619,0.840864,10233.5,290.011
-10.5611,0.841328,10233.5,290.033
-10.5604,0.841795,10233.5,290.056
-10.5596,0.842265,10233.5,290.079
-10.5588,0.842736,10233.5,290.101
-10.558,0.843209,10233.5,290.124
-10.5572,0.843684,10233.5,290.147
-10.5564,0.844161,10233.5,290.169
-10.5556,0.844639,10233.5,290.192
-10.5548,0.845118,10233.5,290.215
-10.554,0.845599,10233.5,290.237
-10.5531,0.846081,10233.5,290.26
-10.5523,0.846563,10233.5,290.282
-10.5515,0.847047,10233.5,290.305
-10.5506,0.847532,10233.5,290.328
-10.5498,0.848017,10233.5,290.35
-10.549,0.848504,10233.5,290.373
-10.5481,0.848991,10233.5,290.395
-10.5473,0.849479,10233.5,290.418
-10.5464,0.849968,10233.5,290.441
-10.5455,0.850458,10233.5,290.463
-10.5447,0.850949,10233.5,290.486
-10.5438,0.851441,10233.5,290.508
-10.5429,0.851934,10233.5,290.531
-10.542,0.852428,10233.5,290.553
-10.5411,0.852922,10233.5,290.576
-10.5403,0.853418,10233.5,290.599
-10.5394,0.853915,10233.5,290.621
-10.5385,0.854413,10233.5,290.644
-10.5376,0.854912,10233.5,290.666
-10.5367,0.855411,10233.5,290.689
-10.5357,0.855912,10233.5,290.711
-10.5348,0.856414,10233.5,290.734
-10.5339,0.856916,10233.5,290.756
-10.533,0.85742,10233.5,290.779
-10.5321,0.857924,10233.5,290.801
-10.5311,0.858429,10233.5,290.824
-10.5302,0.858936,10233.4,290.846
-10.5292,0.859443,10233.4,290.868
-10.5283,0.85995,10233.4,290.891
-10.5273,0.860459,10233.4,290.913
-10.5264,0.860968,10233.4,290.936
-10.5254,0.861479,10233.4,290.958
-10.5245,0.86199,10233.4,290.981
-10.5235,0.862501,10233.4,291.003
-10.5225,0.863014,10233.4,291.026
-10.5216,0.863527,10233.4,291.048
-10.5206,0.864041,10233.4,291.07
-10.5196,0.864556,10233.4,291.093
-10.5186,0.865072,10233.4,291.115
-10.5176,0.865588,10233.4,291.138
-10.5166,0.866105,10233.4,291.16
-10.5156,0.866622,10233.4,291.182
-10.5146,0.867141,10233.4,291.205
-10.5136,0.86766,10233.4,291.227
-10.5126,0.86818,10233.4,291.249
-10.5116,0.8687,10233.4,291.272
-10.5105,0.869221,10233.4,291.294
-10.5095,0.869743,10233.4,291.316
-10.5085,0.870265,10233.3,291.339
-10.5075,0.870788,10233.3,291.361
-10.5064,0.871312,10233.3,291.383
-10.5054,0.871836,10233.3,291.406
-10.5043,0.872361,10233.3,291.428
-10.5033,0.872887,10233.3,291.45
-10.5022,0.873413,10233.3,291.472
-10.5012,0.873939,10233.3,291.495
-10.5001,0.874467,10233.3,291.517
-10.499,0.874994,10233.3,291.539
-10.498,0.875523,10233.3,291.561
-10.4969,0.876052,10233.3,291.584
-10.4958,0.876581,10233.3,291.606
-10.4947,0.877111,10233.3,291.628
-10.4937,0.877642,10233.3,291.65
-10.4926,0.878173,10233.2,291.673
-10.4915,0.878704,10233.2,291.695
-10.4904,0.879237,10233.2,291.717
-10.4893,0.879769,10233.2,291.739
-10.4882,0.880302,10233.2,291.761
-10.4871,0.880836,10233.2,291.783
-10.486,0.88137,10233.2,291.806
-10.4848,0.881904,10233.2,291.828
-10.4837,0.882439,10233.2,291.85
-10.4826,0.882974,10233.2,291.872
-10.4815,0.88351,10233.2,291.894
-10.4803,0.884046,10233.2,291.916
-10.4792,0.884583,10233.2,291.938
-10.4781,0.88512,10233.1,291.961
-10.4769,0.885657,10233.1,291.983
-10.4758,0.886195,10233.1,292.005
-10.4746,0.886733,10233.1,292.027
-10.4735,0.887271,10233.1,292.049
-10.4723,0.88781,10233.1,292.071
-10.4712,0.888349,10233.1,292.093
-10.47,0.888888,10233.1,292.115
-10.4688,0.889428,10233.1,292.137
-10.4677,0.889968,10233.1,292.159
-10.4665,0.890509,10233,292.181
-10.4653,0.891049,10233,292.203
-10.4641,0.89159,10233,292.225
-10.4629,0.892132,10233,292.247
-10.4617,0.892673,10233,292.269
-10.4606,0.893215,10233,292.291
-10.4594,0.893757,10233,292.313
-10.4582,0.894299,10233,292.335
-10.457,0.894842,10233,292.357
-10.4557,0.895385,10233,292.379
-10.4545,0.895928,10232.9,292.401
-10.4533,0.896471,10232.9,292.423
-10.4521,0.897014,10232.9,292.445
-10.4509,0.897558,10232.9,292.467
-10.4497,0.898101,10232.9,292.489
-10.4484,0.898645,10232.9,292.511
-10.4472,0.899189,10232.9,292.532
-10.446,0.899733,10232.9,292.554
-10.4447,0.900278,10232.9,292.576
-10.4435,0.900822,10232.8,292.598
-10.4422,0.901367,10232.8,292.62
-10.441,0.901912,10232.8,292.642
-10.4397,0.902456,10232.8,292.664
-10.4385,0.903001,10232.8,292.685
-10.4372,0.903546,10232.8,292.707
-10.436,0.904091,10232.8,292.729
-10.4347,0.904636,10232.8,292.751
-10.4334,0.905182,10232.7,292.773
-10.4322,0.905727,10232.7,292.794
-10.4309,0.906272,10232.7,292.816
-10.4296,0.906817,10232.7,292.838
-10.4283,0.907363,10232.7,292.86
-10.427,0.907908,10232.7,292.881
-10.4257,0.908454,10232.7,292.903
-10.4245,0.908999,10232.7,292.925
-10.4232,0.909544,10232.6,292.947
-10.4219,0.91009,10232.6,292.968
-10.4206,0.910635,10232.6,292.99
-10.4193,0.91118,10232.6,293.012
-10.4179,0.911726,10232.6,293.033
-10.4166,0.912271,10232.6,293.055
-10.4153,0.912816,10232.6,293.077
-10.414,0.913361,10232.6,293.098
-10.4127,0.913906,10232.5,293.12
-10.4114,0.914451,10232.5,293.142
-10.41,0.914996,10232.5,293.163
-10.4087,0.915541,10232.5,293.185
-10.4074,0.916085,10232.5,293.207
-10.406,0.91663,10232.5,293.228
-10.4047,0.917174,10232.5,293.25
-10.4034,0.917719,10232.4,293.271
-10.402,0.918263,10232.4,293.293
-10.4007,0.918807,10232.4,293.315
-10.3993,0.919351,10232.4,293.336
-10.398,0.919894,10232.4,293.358
-10.3966,0.920438,10232.4,293.379
-10.3952,0.920981,10232.4,293.401
-10.3939,0.921524,10232.3,293.422
-10.3925,0.922067,10232.3,293.444
-10.3911,0.92261,10232.3,293.465
-10.3898,0.923153,10232.3,293.487
-10.3884,0.923695,10232.3,293.508
-10.387,0.924237,10232.3,293.53
-10.3856,0.924779,10232.3,293.551
-10.3843,0.92532,10232.2,293.573
-10.3829,0.925862,10232.2,293.594
-10.3815,0.926403,10232.2,293.616
-10.3801,0.926943,10232.2,293.637
-10.3787,0.927484,10232.2,293.658
-10.3773,0.928024,10232.2,293.68
-10.3759,0.928564,10232.1,293.701
-10.3745,0.929104,10232.1,293.723
-10.3731,0.929643,10232.1,293.744
-10.3717,0.930182,10232.1,293.765
-10.3703,0.930721,10232.1,293.787
-10.3688,0.931259,10232.1,293.808
-10.3674,0.931797,10232.1,293.829
-10.366,0.932335,10232,293.851
-10.3646,0.932872,10232,293.872
-10.3632,0.933409,10232,293.893
-10.3617,0.933946,10232,293.915
-10.3603,0.934482,10232,293.936
-10.3589,0.935018,10232,293.957
-10.3574,0.935553,10231.9,293.978
-10.356,0.936088,10231.9,294
-10.3546,0.936623,10231.9,294.021
-10.3531,0.937157,10231.9,294.042
-10.3517,0.937691,10231.9,294.063
-10.3502,0.938224,10231.9,294.085
-10.3488,0.938757,10231.8,294.106
-10.3473,0.93929,10231.8,294.127
-10.3459,0.939822,10231.8,294.148
-10.3444,0.940353,10231.8,294.169
-10.3429,0.940884,10231.8,294.191
-10.3415,0.941415,10231.8,294.212
-10.34,0.941945,10231.7,294.233
-10.3385,0.942475,10231.7,294.254
-10.3371,0.943004,10231.7,294.275
-10.3356,0.943533,10231.7,294.296
-10.3341,0.944061,10231.7,294.317
-10.3326,0.944589,10231.7,294.338
-10.3311,0.945116,10231.6,294.359
-10.3297,0.945643,10231.6,294.381
-10.3282,0.946169,10231.6,294.402
-10.3267,0.946694,10231.6,294.423
-10.3252,0.947219,10231.6,294.444
-10.3237,0.947744,10231.6,294.465
-10.3222,0.948268,10231.5,294.486
-10.3207,0.948791,10231.5,294.507
-10.3192,0.949314,10231.5,294.528
-10.3177,0.949836,10231.5,294.549
-10.3162,0.950358,10231.5,294.57
-10.3147,0.950879,10231.5,294.591
-10.3132,0.951399,10231.4,294.612
-10.3117,0.951919,10231.4,294.633
-10.3102,0.952438,10231.4,294.654
-10.3086,0.952957,10231.4,294.675
-10.3071,0.953475,10231.4,294.695
-10.3056,0.953992,10231.3,294.716
-10.3041,0.954509,10231.3,294.737
-10.3026,0.955025,10231.3,294.758
-10.301,0.95554,10231.3,294.779
-10.2995,0.956055,10231.3,294.8
-10.298,0.956569,10231.3,294.821
-10.2964,0.957082,10231.2,294.842
-10.2949,0.957595,10231.2,294.862
-10.2934,0.958107,10231.2,294.883
-10.2918,0.958618,10231.2,294.904
-10.2903,0.959129,10231.2,294.925
-10.2887,0.959639,10231.1,294.946
-10.2872,0.960148,10231.1,294.966
-10.2856,0.960656,10231.1,294.987
-10.2841,0.961164,10231.1,295.008
-10.2825,0.961671,10231.1,295.029
-10.281,0.962178,10231.1,295.05
-10.2794,0.962683,10231,295.07
-10.2779,0.963188,10231,295.091
-10.2763,0.963692,10231,295.112
-10.2748,0.964196,10231,295.132
-10.2732,0.964698,10231,295.153
-10.2716,0.9652,10230.9,295.174
-10.2701,0.965701,10230.9,295.194
-10.2685,0.966201,10230.9,295.215
-10.2669,0.966701,10230.9,295.236
-10.2653,0.967199,10230.9,295.256
-10.2638,0.967697,10230.9,295.277
-10.2622,0.968194,10230.8,295.298
-10.2606,0.96869,10230.8,295.318
-10.259,0.969186,10230.8,295.339
-10.2575,0.96968,10230.8,295.359
-10.2559,0.970174,10230.8,295.38
-10.2543,0.970667,10230.7,295.401
-10.2527,0.971159,10230.7,295.421
-10.2511,0.971651,10230.7,295.442
-10.2495,0.972141,10230.7,295.462
-10.2479,0.972631,10230.7,295.483
-10.2463,0.973119,10230.6,295.503
-10.2447,0.973607,10230.6,295.524
-10.2431,0.974094,10230.6,295.544
-10.2415,0.97458,10230.6,295.565
-10.2399,0.975065,10230.6,295.585
-10.2383,0.97555,10230.6,295.606
-10.2367,0.976033,10230.5,295.626
-10.2351,0.976516,10230.5,295.646
-10.2335,0.976997,10230.5,295.667
-10.2319,0.977478,10230.5,295.687
