时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,雷达开机状态
1616,1.185206,0.01057,9142.680867,-89.928791,4.474031,-0.015155,-64.760429,0.981538,-266.559121,0,0,0,0.890063,5,0,0,0,0,0,0,0
1616.666607,1.183561,0.010572,9142.680205,-89.928791,4.474031,-0.015155,-64.760226,0.981534,-266.55917,0,0,0,0.890063,5,0,0,0,0,0,0,0
1617,1.182739,0.010573,9142.679874,-89.928791,4.473834,-0.015155,-64.812744,0.98233,-266.546403,0,0,0,0.890063,5,0,0,0,0,0,0,0
1618,1.180272,0.010576,9142.678879,-89.928791,4.473604,-0.015155,-64.874087,0.98326,-266.531476,0,0,0,0.890063,5,0,0,0,0,0,0,0
1618.5043,1.179028,0.010578,9142.678379,-89.928791,4.473606,-0.015155,-64.873678,0.983253,-266.531575,0,0,0,0.890063,5,0,0,0,0,0,0,0
1619,1.177805,0.010579,9142.677886,-89.928791,4.473368,-0.015155,-64.936976,0.984212,-266.516157,0,0,0,0.890063,5,0,0,0,0,0,0,0
1620,1.175338,0.010582,9142.676891,-89.928791,4.473138,-0.015155,-64.998327,0.985142,-266.501198,0,0,0,0.890063,5,0,0,0,0,0,0,0
1621,1.172871,0.010585,9142.675899,-89.928791,4.472903,-0.015155,-65.061019,0.986092,-266.485896,0,0,0,0.890062,5,0,0,0,0,0,0,0
1621.666607,1.171227,0.010587,9142.675236,-89.928791,4.472908,-0.015155,-65.059674,0.986071,-266.486224,0,0,0,0.890062,5,0,0,0,0,0,0,0
1621.83766,1.170805,0.010588,9142.675066,-89.928791,4.47267,-0.015155,-65.123,0.987031,-266.470753,0,0,0,0.890062,5,0,0,0,0,0,0,0
1622,1.170404,0.010588,9142.674905,-89.928791,4.472517,-0.015155,-65.163772,0.987649,-266.460783,0,0,0,0.890062,5,0,0,0,0,0,0,0
1623,1.167937,0.010592,9142.673911,-89.928791,4.472442,-0.015155,-65.183873,0.987953,-266.455865,0,0,0,0.890062,5,0,0,0,0,0,0,0
1624,1.16547,0.010595,9142.672919,-89.928791,4.472205,-0.015155,-65.246989,0.98891,-266.440413,0,0,0,0.890062,5,0,0,0,0,0,0,0
1624.138994,1.165127,0.010595,9142.672781,-89.928791,4.47221,-0.015155,-65.245642,0.988889,-266.440743,0,0,0,0.890062,5,0,0,0,0,0,0,0
1625,1.163003,0.010598,9142.671925,-89.928791,4.471944,-0.015155,-65.316393,0.989961,-266.423404,0,0,0,0.890062,5,0,0,0,0,0,0,0
1625.17101,1.162581,0.010598,9142.671755,-89.928791,4.471945,-0.015155,-65.316241,0.989959,-266.423441,0,0,0,0.890062,5,0,0,0,0,0,0,0
1626,1.160536,0.010601,9142.670932,-89.928791,4.471704,-0.015155,-65.380399,0.990931,-266.4077,0,0,0,0.890062,5,0,0,0,0,0,0,0
1626.666607,1.158892,0.010603,9142.67027,-89.928791,4.471508,-0.015155,-65.43262,0.991722,-266.394876,0,0,0,0.890062,5,0,0,0,0,0,0,0
1627,1.158069,0.010604,9142.669938,-89.928791,4.471512,-0.015155,-65.431521,0.991705,-266.395146,0,0,0,0.890062,5,0,0,0,0,0,0,0
1628,1.155602,0.010607,9142.668945,-89.928791,4.471278,-0.015155,-65.493942,0.992651,-266.379803,0,0,0,0.890062,5,0,0,0,0,0,0,0
1628.50432,1.154358,0.010609,9142.668444,-89.928791,4.471279,-0.015155,-65.493546,0.992645,-266.3799,0,0,0,0.890062,5,0,0,0,0,0,0,0
1629,1.153135,0.01061,9142.667952,-89.92879,4.471042,-0.015155,-65.556789,0.993603,-266.36434,0,0,0,0.890062,5,0,0,0,0,0,0,0
1630,1.150668,0.010613,9142.666957,-89.92879,4.470811,-0.015155,-65.618081,0.994532,-266.349244,0,0,0,0.890062,5,0,0,0,0,0,0,0
1631,1.148201,0.010616,9142.665964,-89.92879,4.470576,-0.015155,-65.680723,0.995481,-266.3338,0,0,0,0.890062,5,0,0,0,0,0,0,0
1631.666607,1.146557,0.010619,9142.665302,-89.92879,4.470581,-0.015155,-65.679384,0.995461,-266.33413,0,0,0,0.890062,5,0,0,0,0,0,0,0
1631.83766,1.146135,0.010619,9142.665132,-89.92879,4.470344,-0.015155,-65.742656,0.99642,-266.318515,0,0,0,0.890062,5,0,0,0,0,0,0,0
1632,1.145734,0.01062,9142.66497,-89.92879,4.470191,-0.015155,-65.783394,0.997037,-266.308453,0,0,0,0.890062,5,0,0,0,0,0,0,0
1633,1.143267,0.010623,9142.663977,-89.92879,4.470115,-0.015155,-65.803472,0.997341,-266.303492,0,0,0,0.890062,5,0,0,0,0,0,0,0
1634,1.1408,0.010626,9142.662984,-89.92879,4.469878,-0.015155,-65.866533,0.998296,-266.287898,0,0,0,0.890062,5,0,0,0,0,0,0,0
1634.138994,1.140458,0.010626,9142.662846,-89.92879,4.469883,-0.015155,-65.865195,0.998276,-266.288229,0,0,0,0.890062,5,0,0,0,0,0,0,0
1635,1.138333,0.010629,9142.661991,-89.92879,4.469618,-0.015155,-65.935881,0.999347,-266.270731,0,0,0,0.890062,5,0,0,0,0,0,0,0
1635.171,1.137912,0.010629,9142.661821,-89.92879,4.469619,-0.015155,-65.935733,0.999345,-266.270767,0,0,0,0.890062,5,0,0,0,0,0,0,0
1636,1.135867,0.010632,9142.660997,-89.92879,4.469378,-0.015155,-65.99983,1.000316,-266.254883,0,0,0,0.890062,5,0,0,0,0,0,0,0
1636.666607,1.134222,0.010634,9142.660336,-89.92879,4.469379,-0.015155,-65.99963,1.000313,-266.254933,0,0,0,0.890062,5,0,0,0,0,0,0,0
1637,1.1334,0.010635,9142.660005,-89.92879,4.469182,-0.015155,-66.052056,1.001107,-266.241929,0,0,0,0.890062,5,0,0,0,0,0,0,0
1638,1.130933,0.010638,9142.65901,-89.92879,4.468952,-0.015155,-66.113292,1.002035,-266.226726,0,0,0,0.890062,5,0,0,0,0,0,0,0
1638.5043,1.129688,0.01064,9142.658509,-89.92879,4.468953,-0.015155,-66.112888,1.002029,-266.226826,0,0,0,0.890062,5,0,0,0,0,0,0,0
1639,1.128466,0.010641,9142.658017,-89.92879,4.468716,-0.015155,-66.176077,1.002986,-266.211123,0,0,0,0.890062,5,0,0,0,0,0,0,0
1640,1.125999,0.010644,9142.657022,-89.92879,4.468486,-0.015155,-66.237321,1.003914,-266.195888,0,0,0,0.890062,5,0,0,0,0,0,0,0
1641,1.123532,0.010648,9142.656029,-89.92879,4.46825,-0.015155,-66.299907,1.004863,-266.180303,0,0,0,0.890062,5,0,0,0,0,0,0,0
1641.666607,1.121887,0.01065,9142.655367,-89.92879,4.468255,-0.015155,-66.298569,1.004842,-266.180636,0,0,0,0.890062,5,0,0,0,0,0,0,0
1641.83767,1.121465,0.01065,9142.655197,-89.92879,4.468018,-0.015155,-66.361785,1.0058,-266.164879,0,0,0,0.890062,5,0,0,0,0,0,0,0
1642,1.121065,0.010651,9142.655035,-89.92879,4.467865,-0.015155,-66.402489,1.006417,-266.154725,0,0,0,0.890062,5,0,0,0,0,0,0,0
1643,1.118598,0.010654,9142.654042,-89.928922,4.46779,-0.015202,-66.422418,1.009844,-266.149739,0,0,0,0.890062,5,0,0,0,0,0,0,0
1644,1.116131,0.010657,9142.653051,-89.928922,4.467553,-0.015202,-66.485436,1.010802,-266.134,0,0,0,0.890062,5,0,0,0,0,0,0,0
1644.138994,1.115788,0.010657,9142.652913,-89.928922,4.467558,-0.015202,-66.484088,1.010782,-266.134337,0,0,0,0.890062,5,0,0,0,0,0,0,0
1645,1.113664,0.01066,9142.652059,-89.928981,4.467293,-0.015222,-66.554654,1.01318,-266.11669,0,0,0,0.890062,5,0,0,0,0,0,0,0
1645.17098,1.113242,0.010661,9142.65189,-89.928981,4.467293,-0.015222,-66.554508,1.013178,-266.116726,0,0,0,0.890062,5,0,0,0,0,0,0,0
1646,1.111197,0.010663,9142.651068,-89.928981,4.467053,-0.015222,-66.618549,1.014152,-266.100698,0,0,0,0.890062,5,0,0,0,0,0,0,0
1646.666607,1.109552,0.010665,9142.650408,-89.928981,4.467054,-0.015222,-66.618348,1.014149,-266.100748,0,0,0,0.890062,5,0,0,0,0,0,0,0
1647,1.10873,0.010666,9142.650077,-89.928981,4.466857,-0.015222,-66.670729,1.014947,-266.087626,0,0,0,0.890062,5,0,0,0,0,0,0,0
1648,1.106263,0.010669,9142.649086,-89.929405,4.466628,-0.015366,-66.731498,1.025497,-266.072352,0,0,0,0.890062,5,0,0,0,0,0,0,0
1648.50434,1.105019,0.010671,9142.648589,-89.929405,4.466629,-0.015366,-66.731093,1.025491,-266.072454,0,0,0,0.890062,5,0,0,0,0,0,0,0
1649,1.103796,0.010672,9142.6481,-89.929405,4.466392,-0.015366,-66.794226,1.026461,-266.056608,0,0,0,0.890062,5,0,0,0,0,0,0,0
1650,1.101329,0.010675,9142.647112,-89.929405,4.466162,-0.015366,-66.855414,1.027401,-266.041236,0,0,0,0.890062,5,0,0,0,0,0,0,0
1651,1.098862,0.010679,9142.646127,-89.929404,4.465927,-0.015366,-66.917946,1.028362,-266.02551,0,0,0,0.890062,5,0,0,0,0,0,0,0
1651.666607,1.097217,0.010681,9142.645469,-89.929404,4.465932,-0.015366,-66.916609,1.028341,-266.025846,0,0,0,0.890062,5,0,0,0,0,0,0,0
1651.83765,1.096795,0.010681,9142.6453,-89.929404,4.465694,-0.015366,-66.979771,1.029311,-266.009947,0,0,0,0.890062,5,0,0,0,0,0,0,0
1652,1.096395,0.010682,9142.64514,-89.929404,4.465541,-0.015366,-67.020439,1.029936,-265.999701,0,0,0,0.890062,5,0,0,0,0,0,0,0
1653,1.093928,0.010685,9142.644154,-89.929404,4.465466,-0.015366,-67.040483,1.030244,-265.994649,0,0,0,0.890062,5,0,0,0,0,0,0,0
1654,1.091461,0.010688,9142.643168,-89.929404,4.465229,-0.015366,-67.103434,1.031211,-265.978771,0,0,0,0.890062,5,0,0,0,0,0,0,0
1654.138994,1.091118,0.010688,9142.643031,-89.929404,4.465234,-0.015366,-67.102098,1.031191,-265.979108,0,0,0,0.890062,5,0,0,0,0,0,0,0
1655,1.088994,0.010691,9142.642182,-89.929404,4.464969,-0.015366,-67.172662,1.032275,-265.961292,0,0,0,0.890062,5,0,0,0,0,0,0,0
1655.17099,1.088572,0.010691,9142.642013,-89.929404,4.46497,-0.015366,-67.172515,1.032272,-265.961329,0,0,0,0.890062,5,0,0,0,0,0,0,0
1656,1.086527,0.010694,9142.641195,-89.929404,4.464729,-0.015366,-67.2365,1.033255,-265.945157,0,0,0,0.890062,5,0,0,0,0,0,0,0
1656.666607,1.084883,0.010696,9142.640539,-89.929404,4.46473,-0.015366,-67.2363,1.033252,-265.945207,0,0,0,0.890062,5,0,0,0,0,0,0,0
1657,1.08406,0.010697,9142.64021,-89.929591,4.464533,-0.015423,-67.288457,1.037867,-265.931998,0,0,0,0.890062,5,0,0,0,0,0,0,0
1658,1.081593,0.0107,9142.639224,-89.929591,4.464303,-0.015423,-67.349611,1.03881,-265.916513,0,0,0,0.890062,5,0,0,0,0,0,0,0
1658.5043,1.080349,0.010702,9142.638728,-89.929591,4.464305,-0.015423,-67.349184,1.038804,-265.916621,0,0,0,0.890062,5,0,0,0,0,0,0,0
1659,1.079126,0.010703,9142.63824,-89.929591,4.464068,-0.015423,-67.412264,1.039776,-265.900633,0,0,0,0.890062,5,0,0,0,0,0,0,0
1660,1.076659,0.010706,9142.637255,-89.929591,4.463838,-0.015423,-67.473399,1.040719,-265.885122,0,0,0,0.890062,5,0,0,0,0,0,0,0
1661,1.074192,0.010709,9142.636271,-89.929725,4.463603,-0.015462,-67.53575,1.044337,-265.869278,0,0,0,0.890062,5,0,0,0,0,0,0,0
1661.666607,1.072548,0.010711,9142.635616,-89.929725,4.463608,-0.015462,-67.534416,1.044316,-265.869616,0,0,0,0.890062,5,0,0,0,0,0,0,0
1661.83766,1.072126,0.010712,9142.635448,-89.929725,4.463371,-0.015462,-67.597521,1.045292,-265.853575,0,0,0,0.890062,5,0,0,0,0,0,0,0
1662,1.071725,0.010712,9142.635288,-89.929725,4.463218,-0.015462,-67.638155,1.04592,-265.843238,0,0,0,0.890062,5,0,0,0,0,0,0,0
1663,1.069258,0.010715,9142.634306,-89.929725,4.463143,-0.015462,-67.65818,1.046229,-265.838141,0,0,0,0.890062,5,0,0,0,0,0,0,0
1664,1.066791,0.010719,9142.633324,-89.92986,4.462906,-0.015501,-67.72095,1.049834,-265.822143,0,0,0,0.890062,5,0,0,0,0,0,0,0
1664.138994,1.066448,0.010719,9142.633188,-89.92986,4.462911,-0.015501,-67.719616,1.049814,-265.822483,0,0,0,0.890062,5,0,0,0,0,0,0,0
1665,1.064324,0.010722,9142.632343,-89.92986,4.462646,-0.015501,-67.790119,1.050906,-265.804507,0,0,0,0.890062,5,0,0,0,0,0,0,0
1665.17098,1.063902,0.010722,9142.632175,-89.92986,4.462647,-0.015501,-67.789971,1.050904,-265.804545,0,0,0,0.890062,5,0,0,0,0,0,0,0
1666,1.061857,0.010725,9142.631362,-89.92986,4.462406,-0.015501,-67.853899,1.051894,-265.788229,0,0,0,0.890062,5,0,0,0,0,0,0,0
1666.666607,1.060213,0.010727,9142.630709,-89.930237,4.462408,-0.015604,-67.853352,1.058849,-265.788341,0,0,0,0.890062,5,0,0,0,0,0,0,0
1667,1.05939,0.010728,9142.630383,-89.930237,4.462211,-0.015604,-67.905645,1.059665,-265.774983,0,0,0,0.890062,5,0,0,0,0,0,0,0
1668,1.056923,0.010731,9142.629405,-89.930237,4.461981,-0.015604,-67.966712,1.060617,-265.759369,0,0,0,0.890062,5,0,0,0,0,0,0,0
1668.50431,1.055679,0.010732,9142.628913,-89.930237,4.461983,-0.015604,-67.966317,1.060611,-265.759469,0,0,0,0.890062,5,0,0,0,0,0,0,0
1669,1.054456,0.010734,9142.628428,-89.930236,4.461745,-0.015604,-68.029339,1.061594,-265.74334,0,0,0,0.890062,5,0,0,0,0,0,0,0
1670,1.051989,0.010737,9142.62745,-89.930236,4.461516,-0.015604,-68.090421,1.062547,-265.727692,0,0,0,0.890062,5,0,0,0,0,0,0,0
1671,1.049522,0.01074,9142.626474,-89.930236,4.461281,-0.015604,-68.152842,1.063521,-265.711686,0,0,0,0.890062,5,0,0,0,0,0,0,0
1671.666607,1.047878,0.010742,9142.625823,-89.930236,4.461286,-0.015604,-68.151509,1.0635,-265.712028,0,0,0,0.890062,5,0,0,0,0,0,0,0
1671.83766,1.047456,0.010742,9142.625656,-89.930236,4.461048,-0.015604,-68.214558,1.064484,-265.695844,0,0,0,0.890062,5,0,0,0,0,0,0,0
1672,1.047055,0.010743,9142.625497,-89.930236,4.460895,-0.015604,-68.255156,1.065117,-265.685415,0,0,0,0.890062,5,0,0,0,0,0,0,0
1673,1.044588,0.010746,9142.62452,-89.930236,4.46082,-0.015604,-68.275164,1.065429,-265.680273,0,0,0,0.890062,5,0,0,0,0,0,0,0
1674,1.042122,0.010749,9142.623545,-89.930373,4.460584,-0.015638,-68.337881,1.06873,-265.664135,0,0,0,0.890062,5,0,0,0,0,0,0,0
1674.138994,1.041779,0.01075,9142.623409,-89.930373,4.460589,-0.015638,-68.336549,1.068709,-265.664478,0,0,0,0.890062,5,0,0,0,0,0,0,0
1675,1.039655,0.010752,9142.622569,-89.930373,4.460324,-0.015638,-68.40699,1.06981,-265.646344,0,0,0,0.890062,5,0,0,0,0,0,0,0
1675.17099,1.039233,0.010753,9142.622402,-89.930373,4.460324,-0.015638,-68.406842,1.069808,-265.646382,0,0,0,0.890062,5,0,0,0,0,0,0,0
1676,1.037188,0.010755,9142.621594,-89.930373,4.460084,-0.015638,-68.470714,1.070806,-265.629922,0,0,0,0.890062,5,0,0,0,0,0,0,0
1676.666607,1.035543,0.010757,9142.620944,-89.930752,4.460085,-0.015727,-68.470181,1.076896,-265.630035,0,0,0,0.890062,5,0,0,0,0,0,0,0
1677,1.034721,0.010758,9142.620621,-89.930752,4.459889,-0.015727,-68.522426,1.077718,-265.616559,0,0,0,0.890062,5,0,0,0,0,0,0,0
1678,1.032254,0.010761,9142.619649,-89.930752,4.459659,-0.015727,-68.583438,1.078677,-265.600808,0,0,0,0.890062,5,0,0,0,0,0,0,0
1678.50431,1.03101,0.010763,9142.619159,-89.930752,4.45966,-0.015727,-68.583045,1.078671,-265.600909,0,0,0,0.890062,5,0,0,0,0,0,0,0
1679,1.029787,0.010764,9142.618678,-89.930752,4.459423,-0.015727,-68.646011,1.079661,-265.584638,0,0,0,0.890062,5,0,0,0,0,0,0,0
1680,1.02732,0.010767,9142.617706,-89.930752,4.459194,-0.015727,-68.707038,1.08062,-265.568853,0,0,0,0.890062,5,0,0,0,0,0,0,0
1681,1.024853,0.01077,9142.616736,-89.930751,4.458959,-0.015727,-68.769403,1.081601,-265.552707,0,0,0,0.890062,5,0,0,0,0,0,0,0
1681.666607,1.023208,0.010772,9142.616088,-89.930751,4.458964,-0.015727,-68.768072,1.08158,-265.553051,0,0,0,0.890062,5,0,0,0,0,0,0,0
1681.83764,1.022786,0.010773,9142.615922,-89.930751,4.458726,-0.015727,-68.831065,1.08257,-265.536727,0,0,0,0.890062,5,0,0,0,0,0,0,0
1682,1.022386,0.010773,9142.615764,-89.930751,4.458574,-0.015727,-68.871628,1.083208,-265.526206,0,0,0,0.890062,5,0,0,0,0,0,0,0
1683,1.019919,0.010776,9142.614793,-89.930751,4.458498,-0.015727,-68.891618,1.083522,-265.521019,0,0,0,0.890062,5,0,0,0,0,0,0,0
1684,1.017452,0.010779,9142.613825,-89.931182,4.458263,-0.015818,-68.954036,1.090779,-265.504787,0,0,0,0.890062,5,0,0,0,0,0,0,0
1684.138994,1.017109,0.01078,9142.61369,-89.931182,4.458268,-0.015818,-68.952704,1.090758,-265.505133,0,0,0,0.890062,5,0,0,0,0,0,0,0
1685,1.014985,0.010782,9142.612858,-89.931182,4.458003,-0.015818,-69.023075,1.091871,-265.486843,0,0,0,0.890062,5,0,0,0,0,0,0,0
1685.17099,1.014563,0.010783,9142.612693,-89.931182,4.458003,-0.015818,-69.022934,1.091868,-265.486879,0,0,0,0.890062,5,0,0,0,0,0,0,0
1686,1.012518,0.010785,9142.611892,-89.931182,4.457763,-0.015818,-69.086748,1.092877,-265.470276,0,0,0,0.890062,5,0,0,0,0,0,0,0
1686.666607,1.010873,0.010787,9142.611249,-89.931182,4.457764,-0.015818,-69.086549,1.092874,-265.470328,0,0,0,0.890062,5,0,0,0,0,0,0,0
1687,1.010051,0.010788,9142.610927,-89.931182,4.457567,-0.015818,-69.138743,1.0937,-265.456736,0,0,0,0.890062,5,0,0,0,0,0,0,0
1688,1.007584,0.010791,9142.60996,-89.931182,4.457337,-0.015818,-69.19971,1.094664,-265.440846,0,0,0,0.890062,5,0,0,0,0,0,0,0
1688.50433,1.00634,0.010793,9142.609473,-89.931182,4.457339,-0.015818,-69.199309,1.094657,-265.44095,0,0,0,0.890062,5,0,0,0,0,0,0,0
1689,1.005117,0.010794,9142.608994,-89.931182,4.457102,-0.015818,-69.262219,1.095652,-265.424538,0,0,0,0.890062,5,0,0,0,0,0,0,0
1690,1.00265,0.010797,9142.608026,-89.931182,4.456872,-0.015818,-69.323192,1.096616,-265.408615,0,0,0,0.890062,5,0,0,0,0,0,0,0
1691,1.000183,0.0108,9142.607061,-89.931322,4.456638,-0.015843,-69.385386,1.09937,-265.392351,0,0,0,0.890062,5,0,0,0,0,0,0,0
1691.666607,0.998538,0.010802,9142.606418,-89.931322,4.456643,-0.015843,-69.384058,1.099349,-265.392699,0,0,0,0.890062,5,0,0,0,0,0,0,0
1691.83765,0.998117,0.010803,9142.606253,-89.931322,4.456405,-0.015843,-69.446994,1.100346,-265.376233,0,0,0,0.890062,5,0,0,0,0,0,0,0
1692,0.997716,0.010803,9142.606096,-89.931322,4.456253,-0.015843,-69.487521,1.100988,-265.365621,0,0,0,0.890062,5,0,0,0,0,0,0,0
1693,0.995249,0.010806,9142.605132,-89.931468,4.456178,-0.015868,-69.507373,1.103053,-265.360413,0,0,0,0.890062,5,0,0,0,0,0,0,0
1694,0.992782,0.010809,9142.60417,-89.931468,4.455941,-0.015868,-69.570122,1.104048,-265.343965,0,0,0,0.890062,5,0,0,0,0,0,0,0
1694.138994,0.992439,0.01081,9142.604037,-89.931468,4.455946,-0.015868,-69.568771,1.104027,-265.344319,0,0,0,0.890062,5,0,0,0,0,0,0,0
1695,0.990315,0.010812,9142.603207,-89.931538,4.455681,-0.01588,-69.639027,1.105946,-265.325881,0,0,0,0.890062,5,0,0,0,0,0,0,0
1695.17099,0.989893,0.010813,9142.603043,-89.931538,4.455682,-0.01588,-69.638883,1.105944,-265.325919,0,0,0,0.890062,5,0,0,0,0,0,0,0
1696,0.987848,0.010815,9142.602245,-89.931537,4.455442,-0.01588,-69.702642,1.106956,-265.309172,0,0,0,0.890062,5,0,0,0,0,0,0,0
1696.666607,0.986204,0.010817,9142.601605,-89.931537,4.455442,-0.01588,-69.702441,1.106953,-265.309225,0,0,0,0.890062,5,0,0,0,0,0,0,0
1697,0.985381,0.010818,9142.601284,-89.931729,4.455246,-0.015911,-69.754436,1.109962,-265.295547,0,0,0,0.890062,5,0,0,0,0,0,0,0
1698,0.982914,0.010821,9142.600323,-89.931728,4.455017,-0.015911,-69.81534,1.110931,-265.279522,0,0,0,0.890062,5,0,0,0,0,0,0,0
1698.50432,0.98167,0.010823,9142.599839,-89.931728,4.455018,-0.015911,-69.81495,1.110925,-265.279624,0,0,0,0.890062,5,0,0,0,0,0,0,0
1699,0.980447,0.010824,9142.599363,-89.931728,4.454781,-0.015911,-69.877803,1.111924,-265.263071,0,0,0,0.890062,5,0,0,0,0,0,0,0
1700,0.97798,0.010827,9142.598402,-89.931873,4.454552,-0.015934,-69.938606,1.114467,-265.247035,0,0,0,0.890062,5,0,0,0,0,0,0,0
1701,0.975513,0.01083,9142.597445,-89.931873,4.454317,-0.015934,-70.000882,1.115459,-265.230603,0,0,0,0.890061,5,0,0,0,0,0,0,0
1701.666607,0.973869,0.010832,9142.596806,-89.931873,4.454322,-0.015934,-69.999531,1.115437,-265.230959,0,0,0,0.890061,5,0,0,0,0,0,0,0
1701.83766,0.973447,0.010833,9142.596642,-89.931971,4.454085,-0.01595,-70.062333,1.117588,-265.214368,0,0,0,0.890061,5,0,0,0,0,0,0,0
1702,0.973046,0.010833,9142.596486,-89.931971,4.453933,-0.01595,-70.102824,1.118234,-265.203665,0,0,0,0.890061,5,0,0,0,0,0,0,0
1703,0.970579,0.010836,9142.595529,-89.931971,4.453857,-0.01595,-70.122778,1.118552,-265.198388,0,0,0,0.890061,5,0,0,0,0,0,0,0
1704,0.968112,0.010839,9142.594574,-89.932401,4.453622,-0.016006,-70.185121,1.123498,-265.181875,0,0,0,0.890061,5,0,0,0,0,0,0,0
1704.138994,0.967769,0.01084,9142.594441,-89.932401,4.453627,-0.016006,-70.183794,1.123477,-265.182227,0,0,0,0.890061,5,0,0,0,0,0,0,0
1705,0.965645,0.010842,9142.593621,-89.932401,4.453362,-0.016006,-70.254044,1.124601,-265.163619,0,0,0,0.890061,5,0,0,0,0,0,0,0
1705.17096,0.965224,0.010843,9142.593458,-89.932401,4.453363,-0.016006,-70.253898,1.124599,-265.163658,0,0,0,0.890061,5,0,0,0,0,0,0,0
1706,0.963178,0.010845,9142.592669,-89.932401,4.453122,-0.016006,-70.317588,1.125618,-265.146771,0,0,0,0.890061,5,0,0,0,0,0,0,0
1706.666607,0.961534,0.010847,9142.592034,-89.932401,4.453123,-0.016006,-70.317396,1.125615,-265.146822,0,0,0,0.890061,5,0,0,0,0,0,0,0
1707,0.960711,0.010848,9142.591717,-89.932401,4.452926,-0.016006,-70.369498,1.126449,-265.132996,0,0,0,0.890061,5,0,0,0,0,0,0,0
1708,0.958244,0.010851,9142.590763,-89.932401,4.452697,-0.016006,-70.430353,1.127423,-265.116832,0,0,0,0.890061,5,0,0,0,0,0,0,0
1708.50432,0.957,0.010853,9142.590283,-89.932401,4.452698,-0.016006,-70.429955,1.127416,-265.116938,0,0,0,0.890061,5,0,0,0,0,0,0,0
1709,0.955777,0.010854,9142.589811,-89.932401,4.452462,-0.016006,-70.492751,1.128421,-265.100244,0,0,0,0.890061,5,0,0,0,0,0,0,0
1710,0.95331,0.010857,9142.588859,-89.932827,4.452233,-0.016048,-70.553307,1.132333,-265.084117,0,0,0,0.890061,5,0,0,0,0,0,0,0
1711,0.950844,0.01086,9142.587912,-89.932827,4.451998,-0.016048,-70.615525,1.133332,-265.067545,0,0,0,0.890061,5,0,0,0,0,0,0,0
1711.666607,0.949199,0.010862,9142.58728,-89.932827,4.452003,-0.016048,-70.614177,1.13331,-265.067904,0,0,0,0.890061,5,0,0,0,0,0,0,0
1711.83765,0.948777,0.010862,9142.587118,-89.932827,4.451766,-0.016048,-70.676999,1.134318,-265.051156,0,0,0,0.890061,5,0,0,0,0,0,0,0
1712,0.948377,0.010863,9142.586964,-89.932827,4.451614,-0.016048,-70.717454,1.134967,-265.040363,0,0,0,0.890061,5,0,0,0,0,0,0,0
1713,0.94591,0.010866,9142.586016,-89.932827,4.451538,-0.016048,-70.737378,1.135287,-265.035045,0,0,0,0.890061,5,0,0,0,0,0,0,0
1714,0.943443,0.010869,9142.585069,-89.932827,4.451302,-0.016048,-70.799994,1.136291,-265.01832,0,0,0,0.890061,5,0,0,0,0,0,0,0
1714.138994,0.9431,0.010869,9142.584937,-89.932827,4.451307,-0.016048,-70.798673,1.13627,-265.018673,0,0,0,0.890061,5,0,0,0,0,0,0,0
1715,0.940976,0.010872,9142.584121,-89.932893,4.451042,-0.016052,-70.868813,1.137699,-264.999919,0,0,0,0.890061,5,0,0,0,0,0,0,0
1715.17099,0.940554,0.010872,9142.583959,-89.932991,4.451043,-0.016058,-70.868602,1.138117,-264.999974,0,0,0,0.890061,5,0,0,0,0,0,0,0
1716,0.938509,0.010875,9142.583175,-89.932991,4.450803,-0.016058,-70.93221,1.139138,-264.982951,0,0,0,0.890061,5,0,0,0,0,0,0,0
1716.666607,0.936864,0.010877,9142.582545,-89.932991,4.450804,-0.016058,-70.932047,1.139135,-264.982995,0,0,0,0.890061,5,0,0,0,0,0,0,0
1717,0.936042,0.010878,9142.582229,-89.933182,4.450608,-0.016069,-70.983969,1.140722,-264.969084,0,0,0,0.890061,5,0,0,0,0,0,0,0
1718,0.933575,0.010881,9142.581285,-89.933182,4.450378,-0.016069,-71.044755,1.141698,-264.952787,0,0,0,0.890061,5,0,0,0,0,0,0,0
1718.50431,0.932331,0.010882,9142.580809,-89.933182,4.45038,-0.016069,-71.044373,1.141692,-264.95289,0,0,0,0.890061,5,0,0,0,0,0,0,0
1719,0.931108,0.010883,9142.580341,-89.933467,4.450143,-0.016078,-71.106928,1.143332,-264.936102,0,0,0,0.890061,5,0,0,0,0,0,0,0
1720,0.928641,0.010886,9142.579401,-89.934037,4.449915,-0.016042,-71.167423,1.141747,-264.919864,0,0,0,0.890061,5,0,0,0,0,0,0,0
1721,0.926174,0.010889,9142.578468,-89.934602,4.449682,-0.015959,-71.229323,1.136838,-264.903249,0,0,0,0.890061,5,0,0,0,0,0,0,0
1721.666607,0.924529,0.010891,9142.577849,-89.934975,4.449688,-0.015878,-71.227863,1.131025,-264.903666,0,0,0,0.890061,5,0,0,0,0,0,0,0
1721.83765,0.924107,0.010892,9142.577691,-89.935071,4.449451,-0.015854,-71.290596,1.130362,-264.886794,0,0,0,0.890061,5,0,0,0,0,0,0,0
