时间戳,本机经度,本机纬度,本机高度,本机航向角,本机俯仰角,本机滚转角,本机速度X轴,本机速度Y轴,本机速度Z轴,体轴滚转角速度,体轴俯仰角速度,体轴偏航角速度,本机马赫数,本机剩余弹量,本机耗油率,左升降舵位置,右升降舵位置,左副翼位置,右副翼位置,方向舵位置,侧滑角,法向过载,迎角,燃油消耗,油门位置
523.35,-0.479876,0.107268,4887.208935,-87.623401,1.238009,-11.723958,79.557776,89.1893,345.780205,-0.844529,-0.07061,-0.31705,1.12121,,3.140831,-0.028244,-0.028244,-0.337811,0.337811,-0.031705,-0.031705,-0.031705,-0.031705,-0.031705,-0.031705
523.45,-0.480205,0.107282,4887.317116,-87.654346,1.228813,-11.781119,86.832682,86.80716,344.922358,-0.571618,-0.091953,-0.309448,1.122044,,3.142805,-0.036781,-0.036781,-0.228647,0.228647,-0.030945,-0.030945,-0.030945,-0.030945,-0.030945,-0.030945
523.5,-0.480369,0.10729,4887.370293,-87.669308,1.222314,-11.799238,90.036267,86.805796,344.244344,-0.362371,-0.129975,-0.299234,1.122459,,3.144724,-0.05199,-0.05199,-0.144948,0.144948,-0.029923,-0.029923,-0.029923,-0.029923,-0.029923,-0.029923
523.55,-0.480534,0.107297,4887.422862,-87.684708,1.218256,-11.81159,92.152453,86.675394,343.860714,-0.247049,-0.081163,-0.308009,1.122874,,3.145534,-0.032465,-0.032465,-0.09882,0.09882,-0.030801,-0.030801,-0.030801,-0.030801,-0.030801,-0.030801
523.65,-0.480863,0.107312,4887.526185,-87.715716,1.212421,-11.820788,94.487992,87.248169,343.369202,-0.09198,-0.058357,-0.31008,1.123702,,3.146043,-0.023343,-0.023343,-0.036792,0.036792,-0.031008,-0.031008,-0.031008,-0.031008,-0.031008,-0.031008
523.75,-0.481193,0.107326,4887.627106,-87.74586,1.204339,-11.808832,95.521238,90.34176,342.569977,0.11956,-0.080816,-0.301441,1.124529,,3.147663,-0.032326,-0.032326,0.047824,-0.047824,-0.030144,-0.030144,-0.030144,-0.030144,-0.030144,-0.030144
523.85,-0.481523,0.10734,4887.725646,-87.77561,1.196386,-11.776122,94.498858,95.420045,341.763396,0.327104,-0.079531,-0.297498,1.125353,,3.149283,-0.031813,-0.031813,0.130841,-0.130841,-0.02975,-0.02975,-0.02975,-0.02975,-0.02975,-0.02975
523.95,-0.481853,0.107354,4887.821833,-87.804947,1.188544,-11.724629,91.311403,102.22771,340.948215,0.514935,-0.078419,-0.293372,1.126175,,3.150903,-0.031368,-0.031368,0.205974,-0.205974,-0.029337,-0.029337,-0.029337,-0.029337,-0.029337,-0.029337
524,-0.482018,0.107361,4887.869051,-87.819002,1.182587,-11.692174,89.280231,106.731614,340.249189,0.649085,-0.119145,-0.281095,1.126585,,3.152825,-0.047658,-0.047658,0.259634,-0.259634,-0.02811,-0.02811,-0.02811,-0.02811,-0.02811,-0.02811
524.05,-0.482183,0.107368,4887.915698,-87.833961,1.179678,-11.677505,88.360418,108.837003,339.96621,0.293381,-0.05817,-0.299173,1.126994,,3.153636,-0.023268,-0.023268,0.117352,-0.117352,-0.029917,-0.029917,-0.029917,-0.029917,-0.029917,-0.029917
524.15,-0.482513,0.107381,4888.007348,-87.865593,1.175177,-11.728698,94.905531,105.38527,339.577293,-0.511922,-0.045011,-0.316327,1.127811,,3.154145,-0.018005,-0.018005,-0.204769,0.204769,-0.031633,-0.031633,-0.031633,-0.031633,-0.031633,-0.031633
524.234005,-0.482791,0.107393,4888.08269,-87.892167,1.168339,-11.804223,104.327181,99.585234,338.804802,-0.899062,-0.081402,-0.316342,1.128495,,3.155863,-0.032561,-0.032561,-0.359625,0.359625,-0.031634,-0.031634,-0.031634,-0.031634,-0.031634,-0.031634
524.35,-0.483175,0.107408,4888.184305,-87.929175,1.161116,-11.891741,114.635971,91.687811,338.036032,-0.754498,-0.062269,-0.319047,1.129438,,3.157033,-0.024908,-0.024908,-0.301799,0.301799,-0.031905,-0.031905,-0.031905,-0.031905,-0.031905,-0.031905
524.45,-0.483507,0.107421,4888.269671,-87.960354,1.152945,-11.940104,121.255186,87.717414,337.066771,-0.483631,-0.081707,-0.311783,1.130249,,3.159011,-0.032683,-0.032683,-0.193452,0.193452,-0.031178,-0.031178,-0.031178,-0.031178,-0.031178,-0.031178
524.5,-0.483672,0.107428,4888.311581,-87.975459,1.147122,-11.953967,124.107646,87.186021,336.30968,-0.277246,-0.116455,-0.302107,1.130653,,3.160935,-0.046582,-0.046582,-0.110898,0.110898,-0.030211,-0.030211,-0.030211,-0.030211,-0.030211,-0.030211
524.55,-0.483838,0.107434,4888.352975,-87.990961,1.14353,-11.962059,125.847336,86.895639,335.88224,-0.161857,-0.071847,-0.310044,1.131056,,3.161746,-0.028739,-0.028739,-0.064743,0.064743,-0.031004,-0.031004,-0.031004,-0.031004,-0.031004,-0.031004
524.65,-0.48417,0.107447,4888.434227,-88.022139,1.138443,-11.96268,127.396812,87.848806,335.338214,-0.006207,-0.050871,-0.311778,1.131862,,3.162256,-0.020349,-0.020349,-0.002483,0.002483,-0.031178,-0.031178,-0.031178,-0.031178,-0.031178,-0.031178
524.7,-0.484336,0.107454,4888.474088,-88.036925,1.132815,-11.955035,128.31056,89.933935,334.580509,0.152896,-0.112569,-0.295719,1.132264,,3.164181,-0.045028,-0.045028,0.061159,-0.061159,-0.029572,-0.029572,-0.029572,-0.029572,-0.029572,-0.029572
524.75,-0.484502,0.10746,4888.513443,-88.052044,1.129302,-11.941821,128.108803,92.340861,334.146246,0.264292,-0.070248,-0.302377,1.132665,,3.164993,-0.028099,-0.028099,0.105717,-0.105717,-0.030238,-0.030238,-0.030238,-0.030238,-0.030238,-0.030238
524.85,-0.484834,0.107472,4888.590646,-88.08239,1.124299,-11.900141,125.55128,98.700374,333.587394,0.4168,-0.050033,-0.303466,1.133466,,3.165503,-0.020013,-0.020013,0.16672,-0.16672,-0.030347,-0.030347,-0.030347,-0.030347,-0.030347,-0.030347
524.95,-0.485167,0.107485,4888.665856,-88.111917,1.117377,-11.840548,121.259549,107.608476,332.708209,0.595928,-0.069217,-0.295269,1.134266,,3.167127,-0.027687,-0.027687,0.238371,-0.238371,-0.029527,-0.029527,-0.029527,-0.029527,-0.029527,-0.029527
525,-0.485333,0.107491,4888.702721,-88.126103,1.11206,-11.804547,118.62776,113.162483,331.957972,0.720026,-0.106341,-0.283719,1.134664,,3.169053,-0.042537,-0.042537,0.28801,-0.28801,-0.028372,-0.028372,-0.028372,-0.028372,-0.028372,-0.028372
525.05,-0.485499,0.107497,4888.739104,-88.14113,1.109526,-11.786606,117.217436,115.904012,331.65754,0.358803,-0.050681,-0.300529,1.135062,,3.169866,-0.020272,-0.020272,0.143521,-0.143521,-0.030053,-0.030053,-0.030053,-0.030053,-0.030053,-0.030053
525.15,-0.485832,0.107509,4888.810489,-88.172821,1.105635,-11.831876,123.385527,111.42265,331.244964,-0.452694,-0.038912,-0.316914,1.135856,,3.170376,-0.015565,-0.015565,-0.181078,0.181078,-0.031691,-0.031691,-0.031691,-0.031691,-0.031691,-0.031691
525.234007,-0.486112,0.107518,4888.869078,-88.199462,1.099545,-11.902645,132.619485,103.720654,330.419782,-0.842419,-0.07249,-0.317129,1.136522,,3.172098,-0.028996,-0.028996,-0.336968,0.336968,-0.031713,-0.031713,-0.031713,-0.031713,-0.031713,-0.031713
525.35,-0.486499,0.107532,4888.947947,-88.23652,1.093166,-11.983539,142.438595,93.898777,329.604568,-0.697406,-0.054992,-0.319484,1.13744,,3.17327,-0.021997,-0.021997,-0.278962,0.278962,-0.031948,-0.031948,-0.031948,-0.031948,-0.031948,-0.031948
525.45,-0.486833,0.107543,4889.014063,-88.26778,1.085889,-12.026284,148.476973,89.018905,328.581714,-0.427452,-0.07277,-0.312593,1.138228,,3.175252,-0.029108,-0.029108,-0.170981,0.170981,-0.031259,-0.031259,-0.031259,-0.031259,-0.031259,-0.031259
525.5,-0.487,0.107549,4889.046471,-88.282954,1.080656,-12.037439,150.995336,88.254137,327.784237,-0.223096,-0.104669,-0.303489,1.138621,,3.17718,-0.041868,-0.041868,-0.089238,0.089238,-0.030349,-0.030349,-0.030349,-0.030349,-0.030349,-0.030349
525.55,-0.487167,0.107555,4889.078444,-88.298488,1.077469,-12.042838,152.4259,87.989662,327.337841,-0.107979,-0.063733,-0.310687,1.139013,,3.177994,-0.025493,-0.025493,-0.043192,0.043192,-0.031069,-0.031069,-0.031069,-0.031069,-0.031069,-0.031069
525.65,-0.487501,0.107566,4889.141095,-88.329703,1.073032,-12.038082,153.364003,89.506369,326.777989,0.047562,-0.044375,-0.312142,1.139797,,3.178504,-0.01775,-0.01775,0.019025,-0.019025,-0.031214,-0.031214,-0.031214,-0.031214,-0.031214,-0.031214
525.75,-0.487835,0.107576,4889.202031,-88.360137,1.066721,-12.012813,152.909382,94.499738,325.874047,0.252693,-0.063105,-0.30434,1.140579,,3.180131,-0.025242,-0.025242,0.101077,-0.101077,-0.030434,-0.030434,-0.030434,-0.030434,-0.030434,-0.030434
525.85,-0.48817,0.107587,4889.261268,-88.390181,1.060509,-11.967777,150.271983,102.496688,324.972863,0.450359,-0.062122,-0.300443,1.141358,,3.181758,-0.024849,-0.024849,0.180143,-0.180143,-0.030044,-0.030044,-0.030044,-0.030044,-0.030044,-0.030044
525.95,-0.488505,0.107598,4889.318825,-88.419812,1.054385,-11.904631,145.170665,113.072945,324.073192,0.631461,-0.061242,-0.296314,1.142136,,3.183385,-0.024497,-0.024497,0.252584,-0.252584,-0.029631,-0.029631,-0.029631,-0.029631,-0.029631,-0.029631
526,-0.488672,0.107603,4889.346982,-88.434075,1.049616,-11.866571,141.99179,119.549455,323.301588,0.761198,-0.095377,-0.285248,1.142524,,3.185315,-0.038151,-0.038151,0.304479,-0.304479,-0.028525,-0.028525,-0.028525,-0.028525,-0.028525,-0.028525
526.05,-0.48884,0.107608,4889.374734,-88.449121,1.047403,-11.846742,140.178568,122.85399,322.999329,0.396571,-0.044252,-0.300937,1.142911,,3.186129,-0.017701,-0.017701,0.158629,-0.158629,-0.030094,-0.030094,-0.030094,-0.030094,-0.030094,-0.030094
526.15,-0.489175,0.107618,4889.429085,-88.480785,1.044036,-11.888816,146.167067,117.609701,322.587593,-0.420736,-0.033671,-0.316633,1.143683,,3.18664,-0.013469,-0.013469,-0.168294,0.168294,-0.031663,-0.031663,-0.031663,-0.031663,-0.031663,-0.031663
526.2,-0.489343,0.107623,4889.455699,-88.496323,1.039278,-11.92975,152.141382,112.478838,321.799504,-0.818678,-0.095173,-0.310767,1.144069,,3.188572,-0.038069,-0.038069,-0.327471,0.327471,-0.031077,-0.031077,-0.031077,-0.031077,-0.031077,-0.031077
526.25,-0.489511,0.107628,4889.481947,-88.51225,1.036347,-11.968264,157.19096,107.103768,321.351568,-0.770285,-0.05861,-0.318532,1.144454,,3.189386,-0.023444,-0.023444,-0.308114,0.308114,-0.031853,-0.031853,-0.031853,-0.031853,-0.031853,-0.031853
526.35,-0.489847,0.107638,4889.53335,-88.544369,1.032368,-12.032293,164.931939,97.541934,320.807084,-0.640293,-0.039796,-0.321188,1.145222,,3.189897,-0.015918,-0.015918,-0.256117,0.256117,-0.032119,-0.032119,-0.032119,-0.032119,-0.032119,-0.032119
526.45,-0.490183,0.107648,4889.583296,-88.575793,1.026475,-12.073078,170.547976,91.690959,319.886183,-0.407842,-0.058928,-0.314245,1.145989,,3.191526,-0.023571,-0.023571,-0.163137,0.163137,-0.031425,-0.031425,-0.031425,-0.031425,-0.031425,-0.031425
526.5,-0.490351,0.107652,4889.607723,-88.591003,1.021742,-12.083271,172.870162,90.680333,319.072429,-0.203862,-0.094662,-0.304205,1.146371,,3.193458,-0.037865,-0.037865,-0.081545,0.081545,-0.03042,-0.03042,-0.03042,-0.03042,-0.03042,-0.03042
526.55,-0.490519,0.107657,4889.631786,-88.606539,1.018901,-12.087441,174.108278,90.406018,318.622574,-0.083399,-0.056808,-0.310722,1.146752,,3.194273,-0.022723,-0.022723,-0.03336,0.03336,-0.031072,-0.031072,-0.031072,-0.031072,-0.031072,-0.031072
526.65,-0.490855,0.107666,4889.678825,-88.637729,1.015018,-12.07983,174.623546,92.367507,318.069336,0.076101,-0.038834,-0.311897,1.147514,,3.194784,-0.015534,-0.015534,0.03044,-0.03044,-0.03119,-0.03119,-0.03119,-0.03119,-0.03119,-0.03119
526.75,-0.491192,0.107675,4889.724421,-88.668176,1.009414,-12.051619,173.612133,98.197307,317.167248,0.28211,-0.056035,-0.304468,1.148275,,3.196414,-0.022414,-0.022414,0.112844,-0.112844,-0.030447,-0.030447,-0.030447,-0.030447,-0.030447,-0.030447
526.85,-0.491529,0.107684,4889.768589,-88.698239,1.003899,-12.003853,170.314895,107.377072,316.27088,0.477662,-0.055155,-0.300636,1.149033,,3.198044,-0.022062,-0.022062,0.191065,-0.191065,-0.030064,-0.030064,-0.030064,-0.030064,-0.030064,-0.030064
526.95,-0.491866,0.107693,4889.811346,-88.727896,0.998463,-11.938186,164.398458,119.408935,315.378922,0.656676,-0.054364,-0.296565,1.149789,,3.199674,-0.021746,-0.021746,0.26267,-0.26267,-0.029656,-0.029656,-0.029656,-0.029656,-0.029656,-0.029656
527,-0.492035,0.107697,4889.832201,-88.742201,0.994173,-11.898938,160.700284,126.645385,314.607437,0.784959,-0.085797,-0.286091,1.150166,,3.201608,-0.034319,-0.034319,0.313984,-0.313984,-0.028609,-0.028609,-0.028609,-0.028609,-0.028609,-0.028609
527.05,-0.492204,0.107702,4889.852718,-88.75724,0.992237,-11.87817,158.557513,130.384386,314.313534,0.415359,-0.038711,-0.300789,1.150543,,3.202424,-0.015485,-0.015485,0.166144,-0.166144,-0.030079,-0.030079,-0.030079,-0.030079,-0.030079,-0.030079
527.15,-0.492541,0.10771,4889.892792,-88.788829,0.989319,-11.919094,164.597575,124.421829,313.917877,-0.409248,-0.029182,-0.315893,1.151294,,3.202935,-0.011673,-0.011673,-0.163699,0.163699,-0.031589,-0.031589,-0.031589,-0.031589,-0.031589,-0.031589
527.234005,-0.492825,0.107717,4889.925501,-88.81542,0.984439,-11.986426,173.970336,113.966054,313.078253,-0.801522,-0.058095,-0.316538,1.151924,,3.204663,-0.023238,-0.023238,-0.320609,0.320609,-0.031654,-0.031654,-0.031654,-0.031654,-0.031654,-0.031654
527.35,-0.493217,0.107726,4889.969259,-88.852348,0.979419,-12.061996,183.589511,101.340843,312.265231,-0.651488,-0.043272,-0.318358,1.152792,,3.205839,-0.017309,-0.017309,-0.260595,0.260595,-0.031836,-0.031836,-0.031836,-0.031836,-0.031836,-0.031836
